configuration,case_id,root,mach,density_ratio,reduced_frequency,inverse_reduced_frequency,velocity_mps,damping_g,frequency_Hz,eigenvalue_real,eigenvalue_imaginary,positive
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.0879,0.4789461,82.9412,-0.022239854,86.199915,-6.0226641,541.61004,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.0027,0.49931513,86.4706,-0.022706837,86.201913,-6.1492681,541.6226,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.9243,0.51967966,90,-0.023196388,86.204503,-6.2820326,541.63887,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.8517,0.54004062,93.5294,-0.023709789,86.207466,-6.4212924,541.65749,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.7844,0.56039895,97.0588,-0.024247633,86.210619,-6.567196,541.67729,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.7219,0.58075557,100.5882,-0.024809973,86.213805,-6.7197479,541.69731,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.6636,0.60111097,104.1176,-0.025395091,86.21695,-6.8784772,541.71707,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.6091,0.6214657,107.6471,-0.025999832,86.220062,-7.0425307,541.73663,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.5581,0.64181856,111.1765,-0.026621431,86.22315,-7.2111605,541.75603,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.5102,0.66217009,114.7059,-0.027257622,86.226222,-7.3837535,541.77533,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.4652,0.68252025,118.2353,-0.027906523,86.229284,-7.5598013,541.79457,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.4436,0.69269482,120,-0.028235331,86.23081,-7.64901,541.80416,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.4227,0.70286908,121.7647,-0.028566884,86.232331,-7.7389647,541.81371,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.3827,0.7232167,125.2941,-0.029237783,86.235351,-7.9209934,541.83269,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.3449,0.74356319,128.8235,-0.029918407,86.238337,-8.105666,541.85145,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.3091,0.76390866,132.3529,-0.030608032,86.241279,-8.2927863,541.86994,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.2751,0.78425378,135.8824,-0.031306039,86.24417,-8.4821851,541.8881,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.2429,0.80459749,139.4118,-0.032011815,86.247005,-8.6736958,541.90591,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.2122,0.82494044,142.9412,-0.032724855,86.249779,-8.8671814,541.92334,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.183,0.84528266,146.4706,-0.033444665,86.252494,-9.0625076,541.9404,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,1.1552,0.86562416,150,-0.034170798,86.255153,-9.2595535,541.95711,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,11.01,0.090826338,30,-0.011614338,164.41166,-5.9989736,1033.0289,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,9.8445,0.10158004,33.5294,-0.011916057,164.30113,-6.1506779,1032.3345,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,8.9014,0.11234178,37.0588,-0.012110613,164.20002,-6.2472547,1031.6992,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,8.1229,0.12310846,40.5882,-0.012221398,164.11,-6.3009467,1031.1336,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,7.4696,0.13387625,44.1176,-0.012255933,164.03311,-6.3157909,1030.6504,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,6.9134,0.14464622,47.6471,-0.012259531,163.96552,-6.3150423,1030.2257,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,6.4342,0.15541846,51.1765,-0.012259751,163.9046,-6.3128093,1029.843,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,6.017,0.16619467,54.7059,-0.01228076,163.84766,-6.3214302,1029.4852,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,5.6505,0.17697642,58.2353,-0.012337263,163.79252,-6.3483778,1029.1388,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,5.4834,0.18236956,60,-0.01237846,163.76536,-6.3685202,1028.9681,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,5.3258,0.18776425,61.7647,-0.0124272,163.73842,-6.3925443,1028.7988,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,5.0363,0.19855836,65.2941,-0.012544025,163.68501,-6.4505347,1028.4633,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,4.7765,0.20935891,68.8235,-0.012681435,163.63209,-6.5190865,1028.1307,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,4.542,0.22016593,72.3529,-0.012833864,163.57954,-6.5953264,1027.8006,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,4.3294,0.23097972,75.8824,-0.012997297,163.52734,-6.6771827,1027.4726,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,4.1356,0.24180012,79.4118,-0.013172323,163.47513,-6.7649396,1027.1445,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.9584,0.25262809,82.9412,-0.013360727,163.42249,-6.8594897,1026.8138,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.7956,0.2634643,86.4706,-0.013563539,163.36908,-6.9613382,1026.4782,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.6455,0.27430945,90,-0.013781204,163.31456,-7.0706924,1026.1356,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.5068,0.28516424,93.5294,-0.014013736,163.25867,-7.1875362,1025.7845,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.378,0.29602939,97.0588,-0.01426082,163.20116,-7.3116875,1025.4231,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.2583,0.30690563,100.5882,-0.014521906,163.14183,-7.4428426,1025.0504,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.1467,0.31779369,104.1176,-0.014796251,163.0805,-7.5806002,1024.665,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,3.0423,0.3286945,107.6471,-0.015082545,163.01706,-7.7242723,1024.2664,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.9446,0.33960788,111.1765,-0.015379085,162.95151,-7.8729733,1023.8546,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.8528,0.3505346,114.7059,-0.015684418,162.88385,-8.0259473,1023.4294,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.7664,0.36147511,118.2353,-0.015997304,162.81407,-8.1825485,1022.991,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.7252,0.36695067,120,-0.016156244,162.77838,-8.2620347,1022.7667,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.6851,0.37242984,121.7647,-0.016316693,162.74217,-8.342229,1022.5392,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.6082,0.38339925,125.2941,-0.016641698,162.66815,-8.5045241,1022.0741,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.5356,0.39438379,128.8235,-0.016971567,162.59201,-8.6690404,1021.5957,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.4668,0.40538391,132.3529,-0.01730567,162.51375,-8.8354449,1021.104,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.4015,0.41640037,135.8824,-0.017643483,162.43337,-9.0034605,1020.599,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.3395,0.42743302,139.4118,-0.017984538,162.35087,-9.1728393,1020.0806,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.2806,0.43848264,142.9412,-0.018328467,162.26624,-9.3433839,1019.5489,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.2244,0.4495497,146.4706,-0.018674952,162.17948,-9.514923,1019.0037,0
geometry_tolerance_2p0_mm,64,3,0.2941,1,2.1709,0.4606347,150,-0.019023741,162.09058,-9.6873182,1018.4451,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,11.6576,0.085780662,30,-0.013669459,174.08246,-7.4757753,1093.7924,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,10.4258,0.095916059,33.5294,-0.014910268,174.00335,-8.150663,1093.2953,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,9.4278,0.10606874,37.0588,-0.016146156,173.91102,-8.8215747,1092.7151,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,8.6024,0.11624608,40.5882,-0.017427767,173.79794,-9.5156012,1092.0047,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,7.9079,0.12645605,44.1176,-0.01878606,173.65825,-10.248988,1091.1269,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,7.3152,0.13670213,47.6471,-0.02012902,173.49396,-10.971269,1090.0947,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,6.804,0.14697267,51.1765,-0.021154279,173.32338,-11.518747,1089.0229,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,6.3591,0.15725418,54.7059,-0.021666047,173.16301,-11.786495,1088.0153,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,5.969,0.16753237,58.2353,-0.021568583,173.02575,-11.724173,1087.1528,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,5.7915,0.17266618,60,-0.021292259,172.96854,-11.570143,1086.7934,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,5.6244,0.17779611,61.7647,-0.020910832,172.91841,-11.359584,1086.4784,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,5.3179,0.18804547,65.2941,-0.019985099,172.836,-10.851515,1085.9606,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,5.0433,0.19828288,68.8235,-0.019029327,172.77253,-10.328756,1085.5618,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,4.7959,0.20851088,72.3529,-0.01819963,172.72308,-9.8755844,1085.2511,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,4.5718,0.21873249,75.8824,-0.017596977,172.68354,-9.5463832,1085.0027,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,4.3678,0.22894775,79.4118,-0.01726804,172.65209,-9.3662284,1084.805,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,4.1813,0.23916276,82.9412,-0.017196053,172.6235,-9.3256386,1084.6254,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,4.01,0.24937651,86.4706,-0.01728644,172.59814,-9.3732787,1084.4661,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.8522,0.25958981,90,-0.017477362,172.57506,-9.4755359,1084.3211,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.7064,0.26980344,93.5294,-0.017722207,172.55352,-9.6070824,1084.1858,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.5712,0.28001813,97.0588,-0.017985788,172.5329,-9.7488021,1084.0562,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.4455,0.2902346,100.5882,-0.018241555,172.51267,-9.8862759,1083.9291,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.3283,0.30045352,104.1176,-0.018469551,172.49242,-10.008667,1083.8018,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.2188,0.31067583,107.6471,-0.018654899,172.47178,-10.107897,1083.6721,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.1162,0.32090149,111.1765,-0.018788743,172.45049,-10.179162,1083.5384,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,3.02,0.33113065,114.7059,-0.01887925,172.42869,-10.226903,1083.4014,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.9294,0.34136284,118.2353,-0.018939299,172.40668,-10.258122,1083.2631,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.8862,0.34647993,120,-0.01896126,172.39566,-10.26936,1083.1939,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.8442,0.35159761,121.7647,-0.018979374,172.38467,-10.278516,1083.1248,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.7637,0.36183454,125.2941,-0.019007975,172.36289,-10.292704,1082.988,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.6876,0.37207318,128.8235,-0.019031987,172.34151,-10.304428,1082.8536,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.6157,0.38231312,132.3529,-0.019056972,172.32069,-10.316709,1082.7228,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.5474,0.39255424,135.8824,-0.019087403,172.30056,-10.331977,1082.5964,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.4826,0.40279553,139.4118,-0.019126864,172.28126,-10.352177,1082.4751,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.4211,0.41303689,142.9412,-0.019178202,172.2629,-10.378857,1082.3597,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.3625,0.42327791,146.4706,-0.019243664,172.24555,-10.413235,1082.2507,0
geometry_tolerance_2p0_mm,64,4,0.2941,1,2.3067,0.43351817,150,-0.019324994,172.22933,-10.456259,1082.1488,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,13.0023,0.076909489,30,-2.5341887e-05,194.16211,-0.015458,1219.9565,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,11.6336,0.085957758,33.5294,-2.6269007e-05,194.16183,-0.0160235,1219.9548,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,10.5256,0.095006044,37.0588,-2.6835436e-05,194.16157,-0.016368987,1219.9531,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,9.6104,0.10405434,40.5882,-2.7231548e-05,194.16133,-0.016610585,1219.9516,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,8.8415,0.11310266,44.1176,-2.7565145e-05,194.1611,-0.016814052,1219.9502,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,8.1866,0.12215124,47.6471,-2.789025e-05,194.16089,-0.017012339,1219.9488,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,7.622,0.13119958,51.1765,-2.8222256e-05,194.16069,-0.017214837,1219.9476,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,7.1302,0.14024792,54.7059,-2.8492335e-05,194.1605,-0.017379561,1219.9464,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,6.6981,0.14929628,58.2353,-2.862615e-05,194.16032,-0.017461168,1219.9453,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,6.5011,0.15382047,60,-2.8630004e-05,194.16023,-0.017463511,1219.9447,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,6.3153,0.15834465,61.7647,-2.8588996e-05,194.16015,-0.017438489,1219.9442,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,5.974,0.16739304,65.2941,-2.8370926e-05,194.15998,-0.017305458,1219.9431,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,5.6676,0.17644143,68.8235,-2.7996257e-05,194.15981,-0.017076906,1219.9421,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,5.3911,0.18548984,72.3529,-2.7544121e-05,194.15965,-0.016801103,1219.9411,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,5.1404,0.19453851,75.8824,-2.707843e-05,194.1595,-0.016517031,1219.9401,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,4.9119,0.20358693,79.4118,-2.664163e-05,194.15935,-0.016250584,1219.9392,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,4.7029,0.21263535,82.9412,-2.6261155e-05,194.15922,-0.016018495,1219.9383,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,4.5109,0.22168378,86.4706,-2.5954099e-05,194.15909,-0.015831189,1219.9375,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,4.334,0.2307322,90,-2.5727589e-05,194.15897,-0.015693016,1219.9368,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,4.1705,0.23978063,93.5294,-2.5572088e-05,194.15886,-0.015598156,1219.9361,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,4.0188,0.24882906,97.0588,-2.5475742e-05,194.15875,-0.01553938,1219.9354,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.8778,0.2578775,100.5882,-2.5428694e-05,194.15865,-0.015510674,1219.9348,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.7464,0.26692595,104.1176,-2.5422641e-05,194.15855,-0.015506974,1219.9341,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.6235,0.27597466,107.6471,-2.5450506e-05,194.15845,-0.015523963,1219.9335,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.5085,0.28502312,111.1765,-2.550621e-05,194.15835,-0.015557932,1219.9329,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.4005,0.29407159,114.7059,-2.5584495e-05,194.15825,-0.015605675,1219.9322,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.299,0.30312008,118.2353,-2.5680792e-05,194.15814,-0.015664405,1219.9316,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.2505,0.30764433,120,-2.5734432e-05,194.15809,-0.015697119,1219.9313,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.2034,0.31216858,121.7647,-2.5791125e-05,194.15804,-0.015731696,1219.9309,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.1132,0.3212171,125.2941,-2.5912395e-05,194.15792,-0.015805657,1219.9302,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,3.0279,0.33026564,128.8235,-2.6043466e-05,194.15781,-0.015885596,1219.9295,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,2.9471,0.33931419,132.3529,-2.618369e-05,194.15769,-0.015971118,1219.9288,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,2.8706,0.34836301,135.8824,-2.6332414e-05,194.15757,-0.016061825,1219.928,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,2.7979,0.3574116,139.4118,-2.6488964e-05,194.15745,-0.016157304,1219.9272,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,2.7288,0.3664602,142.9412,-2.6652676e-05,194.15732,-0.016257151,1219.9264,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,2.6631,0.37550882,146.4706,-2.6822887e-05,194.15719,-0.016360963,1219.9256,0
geometry_tolerance_2p0_mm,64,5,0.2941,1,2.6004,0.38455746,150,-2.6998943e-05,194.15706,-0.016468339,1219.9248,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,17.6761,0.056573628,30,-0.009369019,263.9553,-7.7691656,1658.48,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,15.8102,0.063250259,33.5294,-0.010066356,263.86795,-8.3446625,1657.9312,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,14.2997,0.069931569,37.0588,-0.010867212,263.77962,-9.0055294,1657.3762,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,13.0518,0.07661803,40.5882,-0.011819779,263.68897,-9.7915446,1656.8067,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,12.0033,0.083310316,44.1176,-0.012940439,263.59445,-10.71606,1656.2128,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,11.1099,0.090009698,47.6471,-0.014182868,263.49376,-11.740437,1655.5801,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,10.3394,0.096717728,51.1765,-0.015349179,263.38295,-12.700555,1654.8839,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,9.6678,0.10343667,54.7059,-0.016291976,263.25874,-13.474307,1654.1035,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,9.077,0.11016844,58.2353,-0.016933089,263.11903,-13.997109,1653.2256,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,8.8075,0.11353969,60,-0.017128053,263.04297,-14.154175,1652.7477,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,8.5532,0.11691478,61.7647,-0.01723626,262.96265,-14.239245,1652.243,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,8.0856,0.12367721,65.2941,-0.017190486,262.78915,-14.19206,1651.1529,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,7.6654,0.13045631,68.8235,-0.016792398,262.60007,-13.853434,1649.9649,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,7.2861,0.13724743,72.3529,-0.016174011,262.40668,-13.333449,1648.7498,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,6.9423,0.14404394,75.8824,-0.015483921,262.22205,-12.755575,1647.5897,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,6.6296,0.15083883,79.4118,-0.014806451,262.05657,-12.189781,1646.55,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,6.3442,0.15762517,82.9412,-0.014194672,261.91955,-11.680009,1645.6891,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,6.0828,0.16439796,86.4706,-0.013723544,261.81542,-11.287854,1645.0348,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,5.8428,0.17115143,90,-0.013406897,261.74906,-11.024611,1644.6179,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,5.6216,0.17788616,93.5294,-0.013226449,261.71532,-10.874825,1644.4058,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,5.4169,0.18460649,97.0588,-0.013144716,261.70445,-10.807175,1644.3376,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,5.2269,0.19131666,100.5882,-0.01313207,261.70824,-10.796934,1644.3614,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,5.05,0.19802082,104.1176,-0.013165619,261.71972,-10.824993,1644.4335,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.8846,0.2047256,107.6471,-0.013233328,261.7299,-10.881087,1644.4974,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.7297,0.21142977,111.1765,-0.013310462,261.73995,-10.944931,1644.5606,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.5842,0.21813998,114.7059,-0.013393163,261.74214,-11.013027,1644.5744,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.4472,0.22486021,118.2353,-0.013474006,261.73253,-11.079096,1644.514,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.3816,0.22822488,120,-0.013512468,261.72271,-11.110305,1644.4523,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.3179,0.23159251,121.7647,-0.013549661,261.70985,-11.140338,1644.3715,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.1958,0.23833613,125.2941,-0.013620534,261.676,-11.197161,1644.1588,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,4.0801,0.24509013,128.8235,-0.013687067,261.63295,-11.250004,1643.8883,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,3.9706,0.25185352,132.3529,-0.013749536,261.58245,-11.299169,1643.571,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,3.8666,0.25862552,135.8824,-0.013808111,261.52608,-11.34486,1643.2168,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,3.7678,0.26540476,139.4118,-0.013862886,261.46526,-11.387215,1642.8347,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,3.6739,0.27219044,142.9412,-0.013913915,261.40128,-11.426335,1642.4327,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,3.5845,0.27898159,146.4706,-0.013961229,261.3353,-11.462296,1642.0181,0
geometry_tolerance_2p0_mm,64,6,0.2941,1,3.4992,0.2857772,150,-0.014004845,261.26837,-11.49516,1641.5976,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,18.3495,0.054497464,30,-0.0082007115,274.01108,-7.0594283,1721.6624,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,16.4119,0.06093122,33.5294,-0.0087847721,273.91074,-7.5594368,1721.032,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,14.8433,0.067370254,37.0588,-0.0093497499,273.80812,-8.0425949,1720.3872,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,13.5472,0.07381597,40.5882,-0.0099010612,273.69863,-8.5134236,1719.6992,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,12.458,0.080269538,44.1176,-0.010436003,273.57996,-8.9695023,1718.9536,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,11.5298,0.086731934,47.6471,-0.01094955,273.45169,-9.4064714,1718.1476,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,10.7294,0.093202108,51.1765,-0.011404218,273.31786,-9.7922701,1717.3068,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,10.0323,0.099678509,54.7059,-0.011756352,273.18434,-10.0897,1716.4678,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,9.4198,0.10615966,58.2353,-0.011988465,273.05489,-10.284032,1715.6545,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,9.1406,0.10940164,60,-0.012058118,272.99242,-10.341415,1715.2619,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,8.8775,0.11264438,61.7647,-0.012097081,272.93169,-10.372524,1714.8804,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,8.3941,0.11913172,65.2941,-0.012085124,272.81591,-10.357875,1714.1529,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,7.9605,0.12562091,68.8235,-0.01195802,272.70806,-10.244886,1713.4753,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,7.5694,0.13211144,72.3529,-0.011731777,272.60805,-10.047369,1712.8469,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,7.2148,0.13860341,75.8824,-0.011446797,272.51492,-9.7999562,1712.2618,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,6.892,0.14509625,79.4118,-0.011135697,272.42817,-9.5305795,1711.7167,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,6.5968,0.15158972,82.9412,-0.01082099,272.34771,-9.258499,1711.2112,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,6.3258,0.15808323,86.4706,-0.010518258,272.27378,-8.9970372,1710.7466,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,6.0762,0.16457612,90,-0.010239094,272.20673,-8.756091,1710.3253,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,5.8456,0.17106765,93.5294,-0.0099920798,272.14691,-8.5429759,1709.9495,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,5.632,0.17755779,97.0588,-0.0097814557,272.09361,-8.3612596,1709.6146,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,5.4334,0.18404699,100.5882,-0.0096086885,272.04545,-8.2121231,1709.312,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,5.2484,0.19053579,104.1176,-0.0094743034,272.00115,-8.0959517,1709.0337,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,5.0755,0.19702492,107.6471,-0.0093778513,271.95957,-8.0123065,1708.7724,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.9137,0.20351469,111.1765,-0.0093183723,271.91952,-7.9603162,1708.5208,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.7618,0.21000595,114.7059,-0.0092939049,271.88004,-7.9382619,1708.2727,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.619,0.21649939,118.2353,-0.0093020117,271.84017,-7.9440212,1708.0222,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.5507,0.21974717,120,-0.0093173904,271.81982,-7.956559,1707.8943,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.4844,0.22299577,121.7647,-0.0093397979,271.79905,-7.9750844,1707.7638,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.3574,0.22949572,125.2941,-0.0094032891,271.75603,-8.0280276,1707.4935,0
geometry_tolerance_2p0_mm,64,7,0.2941,1,4.2373,0.23599944,128.8235,-0.0094866366,271.71103,-8.0978442,1707.2108,0
