case,rank_descending,element_id,x_m,span_y_mm,z_m,shell_von_mises_stress_mpa,is_critical_element,stress_limit_mpa
54,3,40851,0.2682278255333333,0.71824526336666661,-0.028253538533333334,211.84640502929688,0,220
54,4,43301,0.26595270633333329,0.6127306745333333,-0.028234535830000001,209.90470886230469,0,220
54,5,27730,0.26573903360000001,0.64066070870000003,-0.02823235281,202.10789489746094,0,220
54,6,27771,0.26154807209999997,0.58033323149999994,-0.028177971019999998,201.54109191894531,0,220
54,7,43669,0.26347431540000005,0.68417406873333331,-0.02820752126333333,201.49827575683594,0,220
54,8,27893,0.26955309510000003,0.67778016090000004,-0.0282678809,199.70957946777344,0,220
54,9,27643,0.26481894653333332,0.49222368396666671,-0.02822422174,199.27583312988281,0,220
54,10,36586,0.26723211006666664,0.53185552436666661,-0.028245468933333333,197.75555419921875,0,220
54,11,15231,0.32537364956666665,0.54541611463333328,-0.028337522719999998,196.38748168945312,0,220
54,12,39934,0.23548666633333334,0.6885550295666667,0.041926010203333336,195.93954467773438,0,220
54,13,27936,0.3322443068,0.62435302726666675,-0.028241139526666667,195.20036315917969,0,220
54,14,27633,0.26101445156666664,0.49707441939999997,-0.028170386330000002,194.89651489257812,0,220
54,15,27302,0.26677736639999999,0.58277416000000004,-0.028241908179999997,194.51033020019531,0,220
54,16,27890,0.32729461786666664,0.73154736310000013,-0.028314024206666667,194.34147644042969,0,220
54,17,27779,0.26530597606666667,0.4973192893333333,-0.028229326006666666,191.55032348632812,0,220
54,18,43316,0.26205872496666666,0.56706274823333336,-0.028186126303333333,189.28959655761719,0,220
54,19,13897,0.33352874716666664,0.77461018613333332,-0.028223775326666662,187.78984069824219,0,220
54,20,13899,0.33287827170000001,0.67590938606666673,-0.028232567633333334,187.38232421875,0,220
54,21,27732,0.26639168460000001,0.55379681479999998,-0.028239103656666667,187.25210571289062,0,220
54,22,39747,0.26619972786666668,0.61114693139999998,0.043174810706666657,187.24063110351562,0,220
54,23,14038,0.26795695223333332,0.57353103573333331,-0.028251466029999995,185.28302001953125,0,220
54,24,40938,0.26659812529999999,0.51073675660000006,-0.028241102276666666,184.87403869628906,0,220
54,25,40681,0.33167706926666668,0.59544873266666676,-0.028249590966666668,184.85716247558594,0,220
54,26,27892,0.2702657779,0.6991920041666666,-0.028275478006666663,184.31053161621094,0,220
54,27,40646,0.23853679496666666,0.62958749673333347,0.042073609930000005,183.99484252929688,0,220
54,28,40644,0.21497284866666666,0.70879183476666663,0.04081974054666667,182.12557983398438,0,220
54,29,27635,0.26053105789999997,0.632420871,-0.028161799533333334,182.02902221679688,0,220
54,30,40628,0.15888343253333334,0.57465307570000002,-0.024580086890000002,181.26217651367188,0,220
54,31,40642,0.26885853210000005,0.64731922853333335,-0.028260668739999998,180.90193176269531,0,220
54,32,40645,0.1577495287,0.65647085039999997,-0.02451879283,180.85470581054688,0,220
54,33,39760,0.26771069563333333,0.63007840073333332,-0.028248801206666663,180.64422607421875,0,220
54,34,27910,0.33413909869999997,0.68194700483333326,-0.028216217336666665,179.47529602050781,0,220
54,35,43680,0.33488940196666661,0.61370300439999992,-0.028204380846666668,178.6494140625,0,220
54,36,13887,0.33108546333333333,0.52387411900000003,-0.028259513896666668,178.20565795898438,0,220
54,37,13970,0.26325210926666665,0.60733912203333329,-0.028205000483333336,178.14317321777344,0,220
54,38,27909,0.33381712436666661,0.59943634550000002,-0.028221497313333333,178.06990051269531,0,220
54,39,40457,0.21362433336666664,0.71394330976666676,0.040740342190000001,177.68800354003906,0,220
54,40,13889,0.33059183753333332,0.50370179813333338,-0.028268052263333333,176.84494018554688,0,220
54,41,27879,0.32898744940000002,0.67638894930000004,-0.028290367373333333,176.72587585449219,0,220
54,42,43639,0.32595562933333339,0.60901513403333329,-0.028331735483333332,175.7100830078125,0,220
54,43,27925,0.18278941016666664,0.6178098750333334,-0.025789288183333332,175.20448303222656,0,220
54,44,40849,0.26860922573333329,0.53458265996666665,-0.028258771326666668,174.9765625,0,220
54,45,40666,0.27196212606666664,0.61385417939999998,-0.028294043616666667,174.88822937011719,0,220
54,46,40838,0.15826060373333337,0.6659539067000001,-0.024546117209999999,174.47119140625,0,220
54,47,27774,0.26109323896666664,0.68418458493333345,-0.028170469526666669,174.16770935058594,0,220
54,48,27772,0.26143645246666664,0.74952662303333328,-0.028175287569999999,174.00637817382812,0,220
54,49,37849,0.26386477553333337,0.55281822763333333,-0.028212959566666668,173.88540649414062,0,220
54,50,37850,0.26363760233333333,0.5184264058000001,-0.028210587176666666,173.60935974121094,0,220
