example,entity,state,role,element_id,grid_id,vertex_index,x_m,y_m,z_m,classification,evidence_kind,receiving_for,selected_pair,projection_distance_m,coordinate_correction_m,ordinary_tolerance_m,snap_tolerance_m,weight_1,weight_2,weight_3,original_length_m,proposal_length_m,length_ratio,fractional_length_change,metric,value,text
two_node,node,final,C,449087,491564,,0.2409792893,1.005117243,0.03170182337,snapped_to_shell_projection,retained,,,0.0025968462712109477,0.0025968462752060154,1e-05,0.0030639880082520532,0.6220214761138181,0.04427889741165532,0.3336996264745266,,,,,,,
two_node,node,projection,C,449087,491564,,0.24097928934549795,1.0051172432127968,0.03170182336508304,snapped_to_shell_projection,reconstructed,,,0.0025968462712109477,0.0025968462752060154,1e-05,0.0030639880082520532,0.6220214761138181,0.04427889741165532,0.3336996264745266,,,,,,,
two_node,node,original,A,,491584,,0.2410754859,1.002529979,0.03173232824,coordinates_unchanged,retained,,,,0.0,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,node,final,A,,491584,,0.2410754859,1.002529979,0.03173232824,coordinates_unchanged,retained,,,,0.0,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,node,original,Q,453875,472299,,0.2100224048,1.119857907,0.02910641953,within_mpc_tolerance,retained,,,8.189147025740352e-06,0.0,1e-05,0.0030639880082520532,0.681978170979655,0.16392725271755143,0.15409457630279358,,,,,,,
finite_offset,node,final,Q,453875,472299,,0.2100224048,1.119857907,0.02910641953,within_mpc_tolerance,retained,,,8.189147025740352e-06,0.0,1e-05,0.0030639880082520532,0.681978170979655,0.16392725271755143,0.15409457630279358,,,,,,,
finite_offset,node,projection,Q,453875,472299,,0.2100219537295929,1.1198579940225661,0.02911459578168216,within_mpc_tolerance,reconstructed,,,8.189147025740352e-06,0.0,1e-05,0.0030639880082520532,0.681978170979655,0.16392725271755143,0.15409457630279358,,,,,,,
all_candidates,audit,,,,,,,,,,reconstructed_vs_retained,,,,,1e-05,0.0030639880082520532,,,,,,,,move_classification_mismatch_count,0,
all_candidates,audit,,,,,,,,,,reconstructed_vs_retained,,,,,1e-05,0.0030639880082520532,,,,,,,,mpc_classification_mismatch_count,0,
all_candidates,audit,,,,,,,,,within_mpc_tolerance,reconstructed,,,,,1e-05,0.0030639880082520532,,,,,,,,classification_count,27344,
all_candidates,audit,,,,,,,,,snapped_to_shell_projection,reconstructed,,,,,1e-05,0.0030639880082520532,,,,,,,,classification_count,24146,
all_candidates,audit,,,,,,,,,beyond_snap_tolerance,reconstructed,,,,,1e-05,0.0030639880082520532,,,,,,,,classification_count,111011,
all_candidates,audit,,,,,,,,,rejected_snap_beam_length,reconstructed,,,,,1e-05,0.0030639880082520532,,,,,,,,classification_count,2249,
all_candidates,audit,,,,,,,,,rejected_snap_outlier,reconstructed,,,,,1e-05,0.0030639880082520532,,,,,,,,classification_count,32,
all_candidates,audit,,,,,,,,,rejected_snap_isolated,reconstructed,,,,,1e-05,0.0030639880082520532,,,,,,,,classification_count,9,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,beamLengthMedian,0.00591594240261769,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,beamNodeCount,165606.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,candidateNodeCount,164791.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,cbeamCount,213414.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,connectedNodeCount,51490.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,connectorTableSavedInMat,0.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,ctetraCount,0.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,distanceTolerance,1e-05,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,excludedSpcNodeCount,10011.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,gridCount,482483.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,mpcEquationCount,308940.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,mpcEquationsSavedInMat,0.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,mpcSetID,1.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,rejectedNodeCount,113301.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,sharedBeamShellNodeCount,0.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,shellCount,633750.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,shellEdgeMedian,0.00301001653622848,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snapDistanceTolerance,0.0030639880082520532,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snapMaxDelta,0.0030639330421845115,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snapMedianDelta,0.0015223009332262383,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snapNearSkinBeamNodes,1.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snapRejectedGuardCount,2290.0,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snapSmoothnessRadius,0.024511904066016426,
all_candidates,audit,,,,,,,,,,retained_report,,,,,1e-05,0.0030639880082520532,,,,,,,,snappedNodeCount,24146.0,
source,provenance,,,,,,,,,,retained_entry_sha256,,,,,1e-05,0.0030639880082520532,,,,,,,,shellbeam_connector_source.bdf,,d35afc5c22f1823fadb61888de8670fd4e864ad863dcc3479d8f14025f02b188
source,provenance,,,,,,,,,,retained_entry_sha256,,,,,1e-05,0.0030639880082520532,,,,,,,,grid.dat,,84a31b0c397da45f2d873e40d518793c4a9d6697e3b3543b71ff979e490ce156
source,provenance,,,,,,,,,,retained_entry_sha256,,,,,1e-05,0.0030639880082520532,,,,,,,,shell.dat,,03c6fab154d8a503530fb2e3bcc587bb29015784eea399582184eb7c596b6187
source,provenance,,,,,,,,,,retained_entry_sha256,,,,,1e-05,0.0030639880082520532,,,,,,,,cbeam.dat,,b752cc42e1ac088d4e5ff46b80382ab9443a300dda4300cdd44ccbecce7cbb35
source,provenance,,,,,,,,,,retained_entry_sha256,,,,,1e-05,0.0030639880082520532,,,,,,,,spc.dat,,313750d314c9e12efd12a7a3afc86adb596541c1c2ae4efb45d6df206dd54401
source,provenance,,,,,,,,,,retained_entry_sha256,,,,,1e-05,0.0030639880082520532,,,,,,,,mpc.dat,,67459ea4f239c24c6ff86125b88421292bfaad54288e995032646b41c0ffcf7d
source,provenance,,,,,,,,,,,,,,,1e-05,0.0030639880082520532,,,,,,,,bundle_sha256,,07f3af89880e135f07b5ca1c5f2e6d2ddee6b6162a4276ec013513c8627bf6f8
source,provenance,,,,,,,,,,,,,,,1e-05,0.0030639880082520532,,,,,,,,source_report_sha256,,c43c9e75ea79e54080ea93c04adbe8f678f470201524524f5261a8b672f660e4
source,provenance,,,,,,,,,,,,,,,1e-05,0.0030639880082520532,,,,,,,,current_algorithm_sha256,,6c70b465301e1a7c49968a7532756bf8ab5f66bc2e7eaa3b0cd3bb12b8cc48a1
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,candidate_count,164791,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,inside_tolerance,0.05,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,nearest_shell_count,32,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,snap_min_neighbor_count,3,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,snap_max_neighbor_median_ratio,4,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,snap_isolated_max_distance_factor,0.5,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,snap_min_beam_length_factor,0.2,
all_candidates,audit,,,,,,,,,,reconstructed_setting,,,,,1e-05,0.0030639880082520532,,,,,,,,snap_max_beam_length_change_fraction,0.75,
