a_m,t1_over_a,score_before_observed,score_before_cases_8_29_feasible,score_after_observed,score_after_cases_8_29_feasible
0.01,0.13137500000000002,0.029850632141899647,0.016656016691158904,0.11690252171498028,0.11809332788120841
0.01,0.13225000000000001,0.031776851156310015,0.018428631340504764,0.11957483143939063,0.12081240665938048
0.01,0.13312499999999999,0.033427307564682152,0.019930526151820782,0.12189282844154059,0.12317730406101224
0.01,0.13400000000000001,0.034798480786197961,0.02116028237716272,0.12385218870697406,0.12518341271475608
0.01,0.13487500000000002,0.03588713396886295,0.022121831757473509,0.1254488897266911,0.12682643200508481
0.01,0.13575000000000001,0.036690316938229994,0.022813399741486162,0.12667921114124292,0.12810236939644176
0.01,0.136625,0.037205370027167006,0.02323262506109991,0.12753973676576247,0.12900754312283436
0.01,0.13750000000000001,0.037429928816974378,0.023377424682236581,0.12802735803782017,0.12953858628465309
0.01,0.13837500000000003,0.037361929820787065,0.023245998620038733,0.12813927893307325,0.12969245239747795
0.01,0.13925000000000001,0.036999617141007191,0.022836835677590206,0.12787302239721654,0.12946642244109774
0.01,0.140125,0.036341550133426492,0.022148720139823552,0.12722643834650554,0.12885811346070447
0.01,0.14100000000000001,0.03538661211178451,0.021180739455417763,0.12619771329338347,0.12786548877642601
0.01,0.14187500000000003,0.034134020127737863,0.019932292940726792,0.12478538165830494,0.12648686986195135
0.01,0.14275000000000002,0.032583335862628959,0.018403101541189293,0.122988338833878,0.12472094995801908
0.01,0.143625,0.03073447766901416,0.016593218687203148,0.12080585607284683,0.12256680949199206
0.01,0.14450000000000002,0.028587733801672233,0.014503042283155188,0.11823759727729344,0.1200239333806466
0.01,0.14537500000000003,0.026143776879771152,0.012133327870173682,0.11528363777271222,0.11709223029964083
0.01,0.14625000000000002,0.023403679623987705,0.0094852030051630343,0.11194448515729527,0.11377205400990653
0.01,0.14712500000000001,0.020368931914734656,0.006560182900913869,0.10822110232394233,0.110064226838473
0.01,0.14800000000000002,0.017041459220174637,0.0033601873744213417,0.10411493276004558,0.10597006541888448
0.01,0.14887500000000001,0.013423642445443251,0,0.099627928238147034,0.10149140880451529
0.01,0.14974999999999999,0.0095183392574431092,0,0.094762579018943138,0.096630649076617392
0.01,0.15062500000000001,0.0053289069427742142,0,0.089521946697045385,0.091390764577973904
0.01,0.15150000000000002,0.00085922685968936596,0,0.083909699829113615,0.085775355912374229
0.01,0.15237500000000001,0,0,0.077930152493702221,0.079788684859990966
0.01,0.15325,0,0,0.071588305942254071,0.073435716368955739
0.01,0.15412500000000001,0,0,0.064889893511137664,0.066722163794028455
0.01,0.15500000000000003,0,0,0.057841428975550169,0.059654537564305665
0.01,0.15587500000000001,0,0,0.050450258537304726,0.052240197473227001
0.01,0.15675,0,0,0.042724616650236746,0.044487408795996775
0.01,0.15762500000000002,0,0,0.034673685898877649,0.036405402451537283
0.01,0.15850000000000003,0,0,0.026307661158515183,0.028004439438692463
0.01,0.15937500000000002,0,0,0.017637818277381812,0.019295879789119841
0.01,0.16025,0,0,0.0086765875349082977,0.010292256292614987
0.01,0.16112500000000002,0,0,0,0.0010073532640302862
0.01,0.16200000000000003,0,0,0,0
0.01,0.16287500000000002,0,0,0,0
0.01,0.16375000000000001,0,0,0,0
0.01,0.16462500000000002,0,0,0,0
0.01,0.16550000000000004,0,0,0,0
0.01,0.16637500000000002,0,0,0,0
0.01,0.16725000000000001,0,0,0,0
0.01,0.16812500000000002,0,0,0,0
0.01,0.16900000000000004,0,0,0,0
0.01,0.16987500000000003,0,0,0,0
0.01,0.17075000000000001,0,0,0,0
0.01,0.171625,0,0,0,0
0.01,0.17249999999999999,0,0,0,0
0.01,0.173375,0,0,0,0
0.01,0.17425000000000002,0,0,0,0
0.01,0.17512500000000003,0,0,0,0
0.01,0.17599999999999999,0,0,0,0
0.01,0.176875,0,0,0,0
0.01,0.17775000000000002,0,0,0,0
0.01,0.17862500000000003,0,0,0,0
0.01,0.17949999999999999,0,0,0,0
0.01,0.18037500000000001,0,0,0,0
0.01,0.18125000000000002,0,0,0,0
0.01,0.18212500000000004,0,0,0,0
0.01,0.183,0,0,0,0
0.01,0.18387500000000001,0,0,0,0
0.01,0.18475000000000003,0,0,0,0
0.01,0.18562500000000004,0,0,0,0
0.01,0.1865,0,0,0,0
0.01,0.18737500000000001,0,0,0,0
0.01,0.18825000000000003,0,0,0,0
0.01,0.18912500000000004,0,0,0,0
0.01,0.19,0,0,0,0
0.01,0.19087500000000002,0,0,0,0
0.01,0.19175000000000003,0,0,0,0
0.01,0.19262499999999999,0,0,0,0
0.01,0.19350000000000001,0,0,0,0
0.01,0.19437500000000002,0,0,0,0
0.01,0.19525000000000003,0,0,0,0
0.01,0.19612499999999999,0,0,0,0
0.01,0.19700000000000001,0,0,0,0
0.01,0.19787500000000002,0,0,0,0
0.01,0.19875000000000004,0,0,0,0
0.01,0.199625,0,0,0,0
0.01,0.20050000000000001,0,0,0,0
0.01,0.20137500000000003,0,0,0,0
0.01,0.20225000000000004,0,0,0,0
0.01,0.203125,0,0,0,0
0.01,0.20400000000000001,0,0,0,0
0.01,0.20487500000000003,0,0,0,0
0.01,0.20575000000000004,0,0,0.0076118184864095717,0.0081684168912521393
0.01,0.206625,0,0,0.02603631730231748,0.026625967775144921
0.01,0.20750000000000002,0,0,0.044530977007929962,0.04515297092657411
0.01,0.20837500000000003,0,0,0.063059477267236541,0.063713012451318773
0.01,0.20925000000000005,0,0,0.081588463088373142,0.08227265302009773
0.01,0.21012500000000001,0.014402026692570291,0.010383478624181763,0.10008736714755051,0.10080124983237038
0.01,0.21100000000000002,0.028914047399283604,0.024751370742467582,0.11852824087603764,0.1192707873301963
0.01,0.21187500000000004,0.043409942511926203,0.039110494715182575,0.13688559390069177,0.13765571625683576
0.01,0.21275000000000005,0.057869563104195332,0.05344093451252574,0.155136241453253,0.15593280067924775
0.01,0.21362500000000001,0.072274212772375002,0.067724187481408182,0.17325915938692837,0.17408097261667382
0.01,0.21450000000000002,0.08660657116920023,0.081943090292702636,0.19123534646074614,0.19208119393911016
0.01,0.21537499999999998,0.10085062105939796,0.096081748282653034,0.2090476935729923,0.20991632521993459
0.01,0.21625,0.11499157873163818,0.11012546803192191,0.22668085964463541,0.22757100124615998
0.01,0.21712500000000001,0.12901582761119551,0.12406069303472211,0.24412115387237204,0.24503151290808306
0.01,0.21800000000000003,0.14291085492656097,0.13787494231886815,0.26135642408830784,0.26228569520707135
0.01,0.21887499999999999,0.15666519129216178,0.15155675188593326,0.27837595098002349,0.27932282113654094
0.01,0.21975,0.17026835307758104,0.16509561884840213,0.2951703479402763,0.2961335012062592
0.01,0.22062500000000002,0.18371078744166836,0.17848194814819041,0.31173146633012438,0.31270958839428165
0.01,0.22150000000000003,0.19698381991755087,0.19170700174802191,0.32805230595292301,0.3290440883240926
0.01,0.22237499999999999,0.21007960444164164,0.20476285019376839,0.34412693054897331,0.34513107447657698
0.01,0.22325,0.22299107572643367,0.21764232645209913,0.35995038813200408,0.36096560825751572
0.01,0.22412500000000002,0.23571190388325475,0.2303389819337443,0.37551863599879959,0.37654366375122467
0.01,0.22500000000000003,0.24823645120685089,0.24284704461798012,0.39082847025214651,0.39186205699961696
0.01,0.22587499999999999,0.26055973103917135,0.25516137919906062,0.40587745968484329,0.40691837965339517
0.01,0.22675000000000001,0.27267736863458236,0.26727744917984264,0.42066388387872822,0.42171093684819067
0.01,0.22762500000000002,0.28458556395326617,0.27919128084205924,0.43518667537742639,0.43623868916320452
0.01,0.22850000000000004,0.29628105631366008,0.29089942902649985,0.44944536579498279,0.45050119852332132
0.01,0.229375,0.30776109083827974,0.3023989446595835,0.46344003572435433,0.46449857790756849
0.01,0.23025000000000001,0.31902338663062901,0.31368734396593229,0.47717126831044898,0.47823144472755458
0.01,0.23112500000000002,0.33006610662360369,0.32476257930904362,0.49064010635153871,0.49170087773879995
0.01,0.23200000000000004,0.34088782904220993,0.33562301160438224,0.50384801279093605,0.50490837734605754
0.01,0.232875,0.35148752042548925,0.34626738425111891,0.51679683445771185,0.51785582916078932
0.01,0.23375000000000001,0.36186451015420651,0.35669479853027053,0.52948876891118646,0.53054547066507862
0.01,0.23462500000000003,0.37201846643223835,0.36690469041823431,0.54192633423914649,0.54297986083167127
0.01,0.23550000000000004,0.38194937367065679,0.37689680876568254,0.55411234165437628,0.55516185254465511
0.01,0.236375,0.39165751122432496,0.38667119479249745,0.56604987072840185,0.56709456765977306
0.01,0.23725000000000002,0.40114343343135317,0.39622816284989959,0.5777422470956517,0.57878137453783629
0.01,0.23812500000000003,0.41040795090611631,0.40556828240119874,0.58919302245566185,0.59022586787928111
0.01,0.23900000000000005,0.41945211303674906,0.41469236117278263,0.6004059566958635,0.60143185068295557
0.01,0.239875,0.4282771916379805,0.4236014294268422,0.6113850019530731,0.61240331814789761
0.01,0.24075000000000002,0.43688466571013346,0.43229672530729707,0.62213428842836649,0.62314444333352625
0.01,0.24162500000000003,0.4452762072549068,0.44077968121012678,0.6326581117675949,0.63365956439128368
0.01,0.24250000000000005,0.45345366809837484,0.44905191112913706,0.64296092181889797,0.64395317317988354
0.01,0.24337500000000001,0.46141906767131075,0.45711519892784475,0.65304731257884308,0.6540299050766083
0.01,0.24425000000000002,0.46917458169679321,0.46497148748801592,0.6629220131409127,0.66389452979913477
0.01,0.24512500000000004,0.47672253173477946,0.47262286868511777,0.67258987946352178,0.67355194305578803
0.01,0.24600000000000005,0.4840653755332826,0.48007157414089419,0.68205588677991669,0.68300715884720875
0.01,0.24687500000000001,0.49120569813566173,0.48731996670316829,0.69132512247897782,0.69226530224897465
0.01,0.24775000000000003,0.49814620369371138,0.4943705326031399,0.70040277929402639,0.70133160251270643
0.01,0.24862500000000004,0.50488970793638466,0.50122587424062015,0.70929414864616125,0.7102113863324544
0.01,0.2495,0.51143913124443308,0.5078887035480939,0.71800461399917026,0.71891007113356342
0.01,0.25037500000000001,0.51779749228176875,0.51436183588504136,0.7265396440945755,0.7274331582525817
0.01,0.25125000000000003,0.52396790213509181,0.52064818441469718,0.73490478594756281,0.73578622588882436
0.01,0.25212500000000004,0.5299535589143477,0.52675075491645806,0.7431056574972974,0.74397492172082136
0.01,0.253,0.53575774276761401,0.5326726409882061,0.75114793981824901,0.752004955093869
0.01,0.25387500000000002,0.54138381126551138,0.53841701959431498,0.75903736881227268,0.75988208869790852
0.01,0.25475000000000003,0.54683519511167422,0.54398714691656957,0.76677972631443492,0.76761212966809
0.01,0.25562500000000005,0.55211539413767086,0.54938635446709627,0.77438083055842899,0.77520092005314689
0.01,0.25650000000000001,0.55722797354268516,0.55461804542433879,0.7818465259601356,0.78265432660934331
0.01,0.25737500000000002,0.56217656034039554,0.55968569115525646,0.78918267219000282,0.78997822988982147
0.01,0.25825000000000004,0.56696483997784353,0.56459282788929088,0.79639513251657301,0.79717851261078565
0.01,0.25912500000000005,0.57159655309347268,0.56934305351205483,0.80348976141463702,0.80426104728710779
0.01,0.26000000000000001,0.57607549238412814,0.57394002444932413,0.8104723914418237,0.81123168314025373
0.01,0.26087500000000002,0.58040549955348864,0.57838745261460489,0.81734881939733173,0.81809623229135764
0.01,0.26175000000000004,0.58459046231712608,0.58268910239629246,0.82412479178550102,0.82486045526128637
0.01,0.26262500000000005,0.58863431144222089,0.5868487876632833,0.83080598961534247,0.83153004580801482
0.01,0.26350000000000001,0.59254101780276081,0.5908703687707153,0.83739801257473612,0.83811061513928553
0.01,0.26437500000000003,0.5963145894338937,0.59475774955036464,0.8439063626248875,0.844607675545473
0.01,0.26525000000000004,0.59995906857186032,0.59851487427299555,0.85033642706667112,0.85102662350370628
0.01,0.26612500000000006,0.60347852866867302,0.60214572457270443,0.85669346113583822,0.85737272230973716
0.01,0.26700000000000002,0.60687707137334812,0.60565431632595623,0.8629825701885393,0.86365108429861737
0.01,0.26787500000000003,0.61015882347399752,0.60904469648049486,0.86920869154235525,0.86986665271908936
0.01,0.26875000000000004,0.61332793379749517,0.61232093983174618,0.87537657604112817,0.87602418332980503
0.01,0.269625,0.6163885700656736,0.61548714574654539,0.88149076941426241,0.88212822578796624
0.01,0.27050000000000002,0.61934491570903394,0.61854743483605978,0.88755559350313518,0.88818310490306041
0.01,0.27137500000000003,0.6222011666408882,0.62150594558170114,0.89357512742886547,0.89419290183007971
0.01,0.27225000000000005,0.62496152799647697,0.62436683091943279,0.89955318877724233,0.9001614352782551
0.01,0.27312500000000001,0.62763021084313342,0.627134254789395,0.90549331487835993,0.90609224281319567
0.01,0.27400000000000002,0.63021142886878811,0.62981238865897404,0.91139874426081435,0.91198856233270131
0.01,0.27487500000000004,0.63270939505721036,0.63240540802852496,0.91727239836364716,0.91785331379994473
0.01,0.27575000000000005,0.63512831835919803,0.63491748892974864,0.92311686359402378,0.92368908132257799
0.01,0.27662500000000001,0.63747240036959119,0.63735280442735909,0.92893437382545518,0.92949809567321462
0.01,0.27750000000000002,0.63974583202042223,0.63971552113509345,0.93472679344097886,0.9352822173563784
0.01,0.27837500000000004,0.64195279030077734,0.64200979575733386,0.94049560103855312,0.9410429203398829
0.01,0.27925000000000005,0.64409743501402583,0.64423977166767432,0.94624187393313486,0.94678127658584221
0.01,0.28012500000000001,0.646183905582981,0.64640957553562417,0.95196627361177533,0.9524979415383511
0.01,0.28100000000000003,0.64821631791333467,0.64852331401238805,0.95766903232596146,0.95819314075274908
0.01,0.28187500000000004,0.65019876132532939,0.65058507048624281,0.96334994103974514,0.96386665788561954
0.01,0.28275000000000006,0.65213529556314531,0.6525989019175078,0.96900833899384242,0.96951782430623146
0.01,0.28362500000000002,0.65402994789089797,0.65456883576247771,0.97464310519551045,0.9751455106396183
0.01,0.28450000000000003,0.65588671028344991,0.65649886699496196,0.98025265220191149,0.98074812060921845
0.01,0.28537500000000005,0.6577095367195176,0.6583929552333021,0.98583492263083405,0.98632358761295891
0.01,0.28625000000000006,0.65950234058373147,0.66025502197988295,0.99138738890676215,0.99186937454051816
0.01,0.28712500000000002,0.66126899218349222,0.66208894797929152,0.99690705683064884,0.99738247741957564
0.01,0.28800000000000003,0.66301331638559424,0.66389857070036951,1,1
0.01,0.28887500000000005,0.66473909037670798,0.66568768194648598,1,1
0.01,0.28975000000000006,0.66645004155097132,0.66746002559747653,1,1
0.01,0.29062500000000002,0.6681498455270426,0.66921929548576209,1,1
0.01,0.29149999999999998,0.66984212429618384,0.67096913340834008,1,1
0.01,0.29237500000000005,0.67153044450207633,0.67271312727544585,1,1
0.01,0.29325000000000001,0.67321831585237923,0.67445480939594726,1,1
0.01,0.29412500000000003,0.67490918966125779,0.67619765489873784,1,1
0.01,0.29499999999999998,0.67660645752146875,0.67794508028870992,1,1
0.01,0.29587500000000005,0.67831345010397659,0.67970044213526037,1,1
0.01,0.29675000000000001,0.68003343608248901,0.68146703589066737,1,1
0.01,0.29762500000000003,0.68176962117981299,0.68324809483516868,1,1
0.01,0.29849999999999999,0.68352514733248282,0.68504678914509709,1,1
0.01,0.29937500000000006,0.68530309196970651,0.68686622508001238,1,1
0.01,0.30025000000000002,0.68710646740236259,0.68870944428442993,1,1
0.01,0.30112500000000003,0.68893822031748508,0.69057942319944443,1,1
0.01,0.30199999999999999,0.69080123137345106,0.6924790725793013,1,1
0.01,0.30287500000000001,0.69269831489091727,0.69441123710779973,1,1
0.01,0.30375000000000002,0.69463221863439284,0.69637869510923012,1,1
0.01,0.30462500000000003,0.69660562367928813,0.69838415834850442,1,1
0.01,0.30549999999999999,0.69862114435918932,0.70043027191502882,1,1
0.01,0.30637500000000001,0.70068132828812368,0.70251961418489228,1,1
0.01,0.30725000000000002,0.7027886564525776,0.7046546968559193,1,1
0.01,0.30812500000000004,0.70494554336808213,0.70683796505020324,1,1
0.01,0.309,0.70715433729523536,0.70907179747877602,1,1
0.01,0.30987500000000001,0.70941732051012718,0.71135850666317324,1,1
0.01,0.31075000000000003,0.71173670962421209,0.71370033920872977,1,1
0.01,0.31162500000000004,0.71411465594877099,0.71609947612454383,1,1
0.01,0.3125,0.71655324589924563,0.71855803318518596,1,1
0.01,0.31337500000000001,0.71905450143478544,0.72107806132929531,1,1
0.01,0.31425000000000003,0.72162038052848443,0.72366154709034625,1,1
0.01,0.31512499999999999,0.72425277766385676,0.72631041305494459,1,1
0.01,0.316,0.72695352435320015,0.72902651834412358,1,1
0.01,0.31687500000000002,0.72972438967351771,0.73181165911313339,1,1
0.01,0.31775000000000003,0.73256708081576183,0.73466756906532926,1,1
0.01,0.31862499999999999,0.73548324364312667,0.73759591997572649,1,1
0.01,0.31950000000000001,0.73847446325415023,0.74059832221984401,1,1
0.01,0.32037500000000002,0.74154226454628946,0.74367632530337002,1,1
0.01,0.32125000000000004,0.74468811277561997,0.7468314183881839,1,1
0.01,0.32212499999999999,0.74791341410811552,0.75006503081008991,1,1
0.01,0.32300000000000001,0.7512195161578783,0.75337853258354537,1,1
0.01,0.32387500000000002,0.75460770850742842,0.75677323488842663,1,1
0.01,0.32475000000000004,0.75807922320495336,0.76025039053367716,1,1
0.01,0.325625,0.76163523523310495,0.76381119439239864,1,1
0.01,0.32650000000000001,0.76527686294358466,0.76745678380261029,1,1
0.01,0.32737500000000003,0.76900516845136424,0.77118823892753363,1,1
0.01,0.32825000000000004,0.77282115798194129,0.77500658306883474,1,1
0.01,0.329125,0.77672578216451882,0.77891278292576438,1,1
0.01,0.33000000000000002,0.78071993626343805,0.78290774879260716,1,1
0.01,0.33087500000000003,0.78480446033960127,0.78699233468627727,1,1
0.01,0.33175000000000004,0.78898013933290456,0.79116733839520959,1,1
0.01,0.332625,0.79324770305605541,0.79543350144007541,1,1
0.01,0.33350000000000002,0.79760782608928182,0.79979150893601203,1,1
0.01,0.33437500000000003,0.80206112756469772,0.80424198934533764,1,1
0.01,0.33524999999999999,0.80660817082814984,0.8087855141088115,1,1
0.01,0.33612500000000001,0.81124946296547207,0.81342259714262832,1,1
0.01,0.33700000000000002,0.81598545417909096,0.81815369418738004,1,1
0.01,0.33787500000000004,0.82081653699990975,0.82297920199422592,1,1
0.01,0.33875,0.82574304531833709,0.82789945733248138,1,1
0.01,0.33962500000000001,0.83076525321721517,0.83291473580174447,1,1
0.01,0.34050000000000002,0.83588337358827991,0.83802525043058784,1,1
0.01,0.34137500000000004,0.84109755651263163,0.84323115004270521,1,1
0.01,0.34225,0.84640788738445982,0.84853251737019697,1,1
0.01,0.34312500000000001,0.85181438475606663,0.85392936689249543,1,1
0.01,0.34400000000000003,0.85731699788100124,0.85942164237822183,1,1
0.01,0.34487500000000004,0.86291560393084488,0.86500921410600617,1,1
0.01,0.34575,0.86861000485987527,0.87069187573901741,1,1
0.01,0.34662500000000002,0.87439992389059884,0.87646934082671168,1,1
0.01,0.34750000000000003,0.88028500159182088,0.88234123890601901,1,1
0.01,0.34837500000000005,0.88626479151957616,0.8883071111728319,1,1
0.01,0.34925,0.89233875539000584,0.89436640569345482,1,1
0.01,0.35012500000000002,0.89850625775181614,0.90051847212421698,1,1
0.01,0.35100000000000003,0.90476656012482959,0.90676255590634625,1,1
0.01,0.35187500000000005,0.9111188145695629,0.91309779190162077,1,1
0.01,0.35275000000000001,0.91756205665167934,0.9195231974332545,1,1
0.01,0.35362500000000002,0.92409519776362159,0.92603766469492166,1,1
0.01,0.35450000000000004,0.93071701676454888,0.9326399524896668,1,1
0.01,0.35537500000000005,0.93742615089827819,0.93932867725902347,1,1
0.01,0.35625000000000001,0.94422108594758325,0.94610230336133805,1,1
0.01,0.35712500000000003,0.95110014558184075,0.95295913255694398,1,1
0.01,0.35800000000000004,0.95806147985367351,0.95989729265650947,1,1
0.01,0.358875,0.96510305279881536,0.96691472528747902,1,1
0.01,0.35975000000000001,0.97222262909196899,0.97400917273210363,1,1
0.01,0.36062500000000003,0.97941775971008704,0.98117816378924483,1,1
0.01,0.36150000000000004,0.98668576655294205,0.98841899861060734,1,1
0.01,0.362375,0.99402372596938071,0.99572873246063209,1,1
0.01,0.36325000000000002,1,1,1,1
0.01,0.36412500000000003,1,1,1,1
0.01,0.36500000000000005,1,1,1,1
0.01,0.36587500000000001,1,1,1,1
0.01,0.36675000000000002,1,1,1,1
0.01,0.36762500000000004,1,1,1,1
0.01,0.36850000000000005,1,1,1,1
0.01,0.36937500000000001,1,1,1,1
0.01,0.37025000000000002,1,1,1,1
0.01,0.37112500000000004,1,1,1,1
0.01,0.37200000000000005,1,1,1,1
0.01,0.37287500000000001,1,1,1,1
0.01,0.37375000000000003,1,1,1,1
0.01,0.37462500000000004,1,1,1,1
0.01,0.37550000000000006,1,1,1,1
0.01,0.37637500000000002,1,1,1,1
0.01,0.37725000000000003,1,1,1,1
0.01,0.37812500000000004,1,1,1,1
0.01,0.379,1,1,1,1
0.01,0.37987500000000002,1,1,1,1
0.01,0.38074999999999998,1,1,1,1
0.01,0.38162500000000005,1,1,1,1
0.01,0.38250000000000001,1,1,1,1
0.01,0.38337500000000002,1,1,1,1
0.01,0.38424999999999998,1,1,1,1
0.01,0.38512500000000005,1,1,1,1
0.01,0.38600000000000001,1,1,1,1
0.01,0.38687500000000002,1,1,1,1
0.01,0.38774999999999998,1,1,1,1
0.01,0.38862500000000005,1,1,1,1
0.01,0.38950000000000001,1,1,1,1
0.01,0.39037500000000003,1,1,1,1
0.01,0.39124999999999999,1,1,1,1
0.01,0.39212500000000006,1,1,1,1
0.01,0.39300000000000002,1,1,1,1
0.01,0.39387500000000003,1,1,1,1
0.01,0.39474999999999999,1,1,1,1
0.01,0.39562500000000006,1,1,1,1
0.01,0.39650000000000002,1,1,1,1
0.01,0.39737500000000003,1,1,1,1
0.01,0.39824999999999999,1,1,1,1
0.01,0.39912500000000006,1,1,1,1
0.01,0.40000000000000002,1,1,1,1
0.01005,0.050000000000000003,0,0,0,0
0.01005,0.050875000000000004,0,0,0,0
0.01005,0.051750000000000004,0,0,0,0
0.01005,0.052625000000000005,0,0,0,0
0.01005,0.053500000000000006,0,0,0,0
0.01005,0.054375000000000007,0,0,0,0
0.01005,0.05525,0,0,0,0
0.01005,0.056125000000000001,0,0,0,0
0.01005,0.057000000000000002,0,0,0,0
0.01005,0.057875000000000003,0,0,0,0
0.01005,0.058750000000000004,0,0,0,0
0.01005,0.059625000000000004,0,0,0,0
0.01005,0.060500000000000005,0,0,0,0
0.01005,0.061375000000000006,0,0,0,0
0.01005,0.062250000000000007,0,0,0,0
0.01005,0.063125000000000001,0,0,0,0
0.01005,0.064000000000000001,0,0,0,0
0.01005,0.064875000000000002,0,0,0,0
0.01005,0.065750000000000003,0,0,0,0
0.01005,0.066625000000000004,0,0,0,0
0.01005,0.067500000000000004,0,0,0,0
0.01005,0.068375000000000005,0,0,0,0
0.01005,0.069250000000000006,0,0,0,0
0.01005,0.070125000000000007,0,0,0,0
0.01005,0.071000000000000008,0,0,0,0
0.01005,0.071875000000000008,0,0,0,0
0.01005,0.072750000000000009,0,0,0,0
0.01005,0.07362500000000001,0,0,0,0
0.01005,0.074500000000000011,0,0,0,0
0.01005,0.075374999999999998,0,0,0,0
0.01005,0.076250000000000012,0,0,0,0
0.01005,0.077124999999999999,0,0,0,0
0.01005,0.078000000000000014,0,0,0,0
0.01005,0.078875000000000001,0,0,0,0
0.01005,0.079750000000000015,0,0,0,0
0.01005,0.080625000000000002,0,0,0,0
0.01005,0.081500000000000003,0,0,0,0
0.01005,0.082375000000000004,0,0,0,0
0.01005,0.083250000000000005,0,0,0,0
0.01005,0.084125000000000005,0,0,0,0
0.01005,0.085000000000000006,0,0,0,0
0.01005,0.085875000000000007,0,0,0,0
0.01005,0.086750000000000008,0,0,0,0
0.01005,0.087625000000000008,0,0,0,0
0.01005,0.088500000000000009,0,0,0,0
0.01005,0.08937500000000001,0,0,0,0
0.01005,0.090250000000000011,0,0,0,0
0.01005,0.091125000000000012,0,0,0,0
0.01005,0.091999999999999998,0,0,0,0
0.01005,0.092875000000000013,0,0,0,0
0.01005,0.09375,0,0,0,0
0.01005,0.094625000000000015,0,0,0,0
0.01005,0.095500000000000002,0,0,0,0
0.01005,0.096375000000000016,0,0,0,0
0.01005,0.097250000000000003,0,0,0,0
0.01005,0.098125000000000018,0,0,0,0
0.01005,0.099000000000000005,0,0,0,0
0.01005,0.099875000000000005,0,0,0,0
0.01005,0.10075000000000001,0,0,0,0
0.01005,0.10162500000000001,0,0,0,0
0.01005,0.10250000000000001,0,0,0,0
0.01005,0.10337500000000001,0,0,0,0
0.01005,0.10425000000000001,0,0,0,0
0.01005,0.10512500000000001,0,0,0,0
0.01005,0.10600000000000001,0,0,0,0
0.01005,0.10687500000000001,0,0,0,0
0.01005,0.10775000000000001,0,0,0,0
0.01005,0.10862500000000001,0,0,0,0
0.01005,0.10950000000000001,0,0,0,0
0.01005,0.110375,0,0,0,0
0.01005,0.11125,0,0,0,0
0.01005,0.112125,0,0,0,0
0.01005,0.113,0,0,0,0
0.01005,0.113875,0,0,0,0
0.01005,0.11475,0,0,0.0058985515991801796,0.0067191192741955508
0.01005,0.11562500000000001,0,0,0.014228538395124501,0.015041660342287544
0.01005,0.11650000000000001,0,0,0.022351902911595278,0.023163146341943497
0.01005,0.11737500000000001,0,0,0.03025693167255511,0.031071631076852735
0.01005,0.11825000000000001,0,0,0.037932433386374698,0.038755678478470501
0.01005,0.11912500000000001,0,0,0.045367718226528964,0.046204343110733737
0.01005,0.12000000000000001,0,0,0.052552578123965521,0.053407151631637229
0.01005,0.12087500000000001,0,0,0.059477268055811883,0.060354085201394014
0.01005,0.12175000000000001,0,0,0.066132488323404404,0.067035562834802609
0.01005,0.12262500000000001,0,0,0.072509367819593995,0.073442425702041902
0.01005,0.12350000000000001,0.00046618927259012288,0,0.078599448291033547,0.079565922387468457
0.01005,0.12437500000000001,0.0048825388508500489,0,0.084394669605883932,0.085397695120377093
0.01005,0.12525000000000003,0.0090578162107456395,0,0.089887356041243649,0.090929766995171635
0.01005,0.12612500000000001,0.012985930008179214,0.00049296039444279849,0.095070203607721504,0.096154530201198352
0.01005,0.127,0.016661116849171653,0.0039369225389425111,0.09993626843115655,0.10106473528471221
0.01005,0.12787500000000002,0.020077937421803971,0.007132712051360568,0.10447895621356157,0.10565348146723319
0.01005,0.12875000000000003,0.023231273192297619,0.010075641552842352,0.10869201279716151,0.1099142080460056
0.01005,0.12962500000000002,0.026116323703198385,0.012761336079880947,0.112569515856905,0.11384068690351357
0.01005,0.1305,0.028728604510653566,0.01518573047233196,0.11610586774823739,0.11742701615412099
0.01005,0.13137500000000002,0.031064410433035372,0.017345067383044976,0.11929578953826969,0.12066761495699313
0.01005,0.13225000000000001,0.03312538697466938,0.019235895943430947,0.12213431624981674,0.12355721952555621
0.01005,0.13312499999999999,0.034909343578166607,0.020855071118129953,0.1246167933492523,0.12609088036497929
0.01005,0.13400000000000001,0.036412718385673337,0.022203776450985702,0.12673887451070565,0.1282639607705553
0.01005,0.13487500000000002,0.037632236823018694,0.023284051162352104,0.12849652069091172,0.1300721366214429
0.01005,0.13575000000000001,0.038564914419002949,0.024093245911531613,0.1298860005510627,0.13151139750610452
0.01005,0.136625,0.039208060513072018,0.024628978554945113,0.13090389226430443,0.13257804921792837
0.01005,0.13750000000000001,0.039559282881823032,0.024889148034051622,0.13154708675015386,0.13326871766204457
0.01005,0.13837500000000003,0.039616493315282719,0.024871939070562288,0.13181279238006294,0.13358035421718067
0.01005,0.13925000000000001,0.039377914174602568,0.024575827791328775,0.13169854120169761,0.13351024259969679
0.01005,0.140125,0.038842085963592732,0.023999588314464138,0.1312021967332086,0.13305600728058498
0.01005,0.14100000000000001,0.038007875947537295,0.02314230032932274,0.1303219633829148,0.13221562351034788
0.01005,0.14187500000000003,0.03687448785385905,0.022003357704132864,0.1290563975543576,0.13098742901120353
0.01005,0.14275000000000002,0.03544147269055109,0.020582478156419337,0.12740442050167827,0.12937013740108727
