aspect_ratio_index,taper_ratio_index,aspect_ratio,taper_ratio,binary_feasibility_score,raw_score
111,45,8.75,0.31000000000000005,1,1.3216712522291849
112,45,8.7750000000000004,0.31000000000000005,1,1.323145228211561
113,45,8.8000000000000007,0.31000000000000005,1,1.3212998120064097
114,45,8.8249999999999993,0.31000000000000005,1,1.3169214362861121
115,45,8.8499999999999996,0.31000000000000005,1,1.3108246432697359
116,45,8.875,0.31000000000000005,1,1.3038447947466709
117,45,8.9000000000000004,0.31000000000000005,1,1.2968135028993155
118,45,8.9250000000000007,0.31000000000000005,1,1.2904986027825889
119,45,8.9499999999999993,0.31000000000000005,1,1.2855011225178503
120,45,8.9749999999999996,0.31000000000000005,1,1.2821406566367404
121,45,9,0.31000000000000005,1,1.280404455925416
122,45,9.0250000000000004,0.31000000000000005,1,1.2800094624577814
123,45,9.0500000000000007,0.31000000000000005,1,1.2805347981922961
124,45,9.0749999999999993,0.31000000000000005,1,1.2815426991906258
125,45,9.0999999999999996,0.31000000000000005,1,1.2826474513655282
126,45,9.125,0.31000000000000005,1,1.2835383176501969
127,45,9.1500000000000004,0.31000000000000005,1,1.2839769411293418
128,45,9.1750000000000007,0.31000000000000005,1,1.2837853932561112
129,45,9.1999999999999993,0.31000000000000005,1,1.2828334205324157
130,45,9.2249999999999996,0.31000000000000005,1,1.2810280333069843
131,45,9.25,0.31000000000000005,1,1.2783057715087045
132,45,9.2750000000000004,0.31000000000000005,1,1.2746269150883478
133,45,9.3000000000000007,0.31000000000000005,1,1.2699707625403949
134,45,9.3249999999999993,0.31000000000000005,1,1.2643313420717306
135,45,9.3499999999999996,0.31000000000000005,1,1.2577132510467188
136,45,9.375,0.31000000000000005,1,1.2501276017453009
137,45,9.4000000000000004,0.31000000000000005,1,1.2415882358424568
138,45,9.4250000000000007,0.31000000000000005,1,1.2321084524261852
139,45,9.4499999999999993,0.31000000000000005,1,1.2216984917202562
140,45,9.4749999999999996,0.31000000000000005,1,1.2103639536573856
141,45,9.5,0.31000000000000005,1,1.1981052324800361
142,45,9.5250000000000004,0.31000000000000005,1,1.1849179379642736
143,45,9.5500000000000007,0.31000000000000005,1,1.1707941683746843
144,45,9.5749999999999993,0.31000000000000005,1,1.155724413166056
145,45,9.5999999999999996,0.31000000000000005,1,1.1396998046454574
146,45,9.625,0.31000000000000005,1,1.1227144143467436
147,45,9.6500000000000004,0.31000000000000005,1,1.1047673052808635
148,45,9.6750000000000007,0.31000000000000005,1,1.0858641038638508
149,45,9.6999999999999993,0.31000000000000005,1,1.0660179370319023
150,45,9.7249999999999996,0.31000000000000005,1,1.0452496766484738
151,45,9.75,0.31000000000000005,1,1.0235875275308435
152,45,9.7750000000000004,0.31000000000000005,1,1.0010660714252091
153,45,9.8000000000000007,0.31000000000000005,0.9777249267532202,0.9777249267532202
154,45,9.8249999999999993,0.31000000000000005,0.953607200241265,0.953607200241265
155,45,9.8499999999999996,0.31000000000000005,0.92875789584885604,0.92875789584885604
156,45,9.875,0.31000000000000005,0.90322241724608099,0.90322241724608099
157,45,9.9000000000000004,0.31000000000000005,0.87704526207546696,0.87704526207546696
158,45,9.9250000000000007,0.31000000000000005,0.85026896760136983,0.85026896760136983
159,45,9.9499999999999993,0.31000000000000005,0.822933333668175,0.822933333668175
160,45,9.9749999999999996,0.31000000000000005,0.79507492292427562,0.79507492292427562
161,45,10,0.31000000000000005,0.76672682056822283,0.76672682056822283
162,45,10.025,0.31000000000000005,0.73791862556662835,0.73791862556662835
163,45,10.050000000000001,0.31000000000000005,0.70867664085110516,0.70867664085110516
164,45,10.074999999999999,0.31000000000000005,0.6790242297580068,0.6790242297580068
165,45,10.100000000000001,0.31000000000000005,0.64898230844380644,0.64898230844380644
166,45,10.125,0.31000000000000005,0.61856994800767595,0.61856994800767595
167,45,10.15,0.31000000000000005,0.58780506472405902,0.58780506472405902
168,45,10.175000000000001,0.31000000000000005,0.55670518155554793,0.55670518155554793
169,45,10.199999999999999,0.31000000000000005,0.52528824862184509,0.52528824862184509
170,45,10.225000000000001,0.31000000000000005,0.4935735143420244,0.4935735143420244
171,45,10.25,0.31000000000000005,0.46158244244085328,0.46158244244085328
172,45,10.275,0.31000000000000005,0.42933967286757402,0.42933967286757402
173,45,10.300000000000001,0.31000000000000005,0.39687402689296569,0.39687402689296569
174,45,10.324999999999999,0.31000000000000005,0.36421955819751167,0.36421955819751167
175,45,10.350000000000001,0.31000000000000005,0.33141665258337016,0.33141665258337016
176,45,10.375,0.31000000000000005,0.29851317892950885,0.29851317892950885
177,45,10.4,0.31000000000000005,0.26556569297493837,0.26556569297493837
178,45,10.425000000000001,0.31000000000000005,0.23264069315889868,0.23264069315889868
179,45,10.449999999999999,0.31000000000000005,0.19981592359058575,0.19981592359058575
180,45,10.475000000000001,0.31000000000000005,0.16718171253830094,0.16718171253830094
181,45,10.5,0.31000000000000005,0.1348423245188527,0.1348423245188527
182,45,10.525,0.31000000000000005,0.10291728850083043,0.10291728850083043
183,45,10.550000000000001,0.31000000000000005,0.071542641534104612,0.071542641534104612
184,45,10.574999999999999,0.31000000000000005,0.040871992916540256,0.040871992916540256
185,45,10.600000000000001,0.31000000000000005,0.011079945994467599,0.011079945994467599
186,45,10.625,0.31000000000000005,0,-0.017640207307211053
187,45,10.65,0.31000000000000005,0,-0.045080932364100268
188,45,10.675000000000001,0.31000000000000005,0,-0.071019211715092068
189,45,10.699999999999999,0.31000000000000005,0,-0.095220933666934293
190,45,10.725000000000001,0.31000000000000005,0,-0.11744794138182579
191,45,10.75,0.31000000000000005,0,-0.13746832606630421
192,45,10.775,0.31000000000000005,0,-0.15507019034876202
193,45,10.800000000000001,0.31000000000000005,0,-0.17007824629416834
194,45,10.824999999999999,0.31000000000000005,0,-0.18237124031110974
195,45,10.850000000000001,0.31000000000000005,0,-0.19189676085651419
196,45,10.875,0.31000000000000005,0,-0.19867946334231901
197,45,10.9,0.31000000000000005,0,-0.20282002797943888
198,45,10.925000000000001,0.31000000000000005,0,-0.20448498987343622
199,45,10.949999999999999,0.31000000000000005,0,-0.20389036752187806
200,45,10.975000000000001,0.31000000000000005,0,-0.20128319847454124
201,45,11,0.31000000000000005,0,-0.19692444484429805
202,45,11.025,0.31000000000000005,0,-0.19107519236933113
203,45,11.050000000000001,0.31000000000000005,0,-0.18398664335441006
204,45,11.074999999999999,0.31000000000000005,0,-0.17589354020476689
205,45,11.100000000000001,0.31000000000000005,0,-0.16701031567651425
206,45,11.125,0.31000000000000005,0,-0.15752924258662182
207,45,11.15,0.31000000000000005,0,-0.14761996916996101
208,45,11.175000000000001,0.31000000000000005,0,-0.13742997129778767
209,45,11.199999999999999,0.31000000000000005,0,-0.12708558324446939
210,45,11.225000000000001,0.31000000000000005,0,-0.11669337114544076
211,45,11.25,0.31000000000000005,0,-0.106341688461567
212,45,11.275,0.31000000000000005,0,-0.096102305925575338
213,45,11.300000000000001,0.31000000000000005,0,-0.086032045285629466
214,45,11.324999999999999,0.31000000000000005,0,-0.076174371406575681
215,45,11.350000000000001,0.31000000000000005,0,-0.066560914482169276
216,45,11.375,0.31000000000000005,0,-0.057212905770393063
217,45,11.4,0.31000000000000005,0,-0.048142518135927737
218,45,11.425000000000001,0.31000000000000005,0,-0.039354107966736218
219,45,11.449999999999999,0.31000000000000005,0,-0.030845358540615542
220,45,11.475000000000001,0.31000000000000005,0,-0.022608327211369295
221,45,11.5,0.31000000000000005,0,-0.014630400242079622
222,45,11.525,0.31000000000000005,0,-0.0068951599969349076
223,45,11.550000000000001,0.31000000000000005,0.00061683030848486142,0.00061683030848486142
224,45,11.574999999999999,0.31000000000000005,0.0079273188824737217,0.0079273188824737217
225,45,11.600000000000001,0.31000000000000005,0.015059729214910667,0.015059729214910667
226,45,11.625,0.31000000000000005,0.022038590178570017,0.022038590178570017
227,45,11.65,0.31000000000000005,0.028889027232646247,0.028889027232646247
228,45,11.675000000000001,0.31000000000000005,0.035636309851454773,0.035636309851454773
229,45,11.699999999999999,0.31000000000000005,0.042305450613842055,0.042305450613842055
230,45,11.725000000000001,0.31000000000000005,0.048920851737265292,0.048920851737265292
231,45,11.75,0.31000000000000005,0.055505995213552484,0.055505995213552484
232,45,11.775,0.31000000000000005,0.062083173092200405,0.062083173092200405
233,45,11.800000000000001,0.31000000000000005,0.068673254852512855,0.068673254852512855
234,45,11.824999999999999,0.31000000000000005,0.075295489198502374,0.075295489198502374
235,45,11.850000000000001,0.31000000000000005,0.081967337990499434,0.081967337990499434
236,45,11.875,0.31000000000000005,0.088704340384291147,0.088704340384291147
237,45,11.9,0.31000000000000005,0.095520005572243216,0.095520005572243216
238,45,11.925000000000001,0.31000000000000005,0.1024257328010566,0.1024257328010566
239,45,11.949999999999999,0.31000000000000005,0.10943075756900184,0.10943075756900184
240,45,11.975000000000001,0.31000000000000005,0.11654212307418155,0.11654212307418155
241,45,12,0.31000000000000005,0.12376467608973396,0.12376467608973396
1,46,6,0.3125,1,1.0501103312583984
2,46,6.0250000000000004,0.3125,1,1.0707101926091789
3,46,6.0499999999999998,0.3125,1,1.0912131511030976
4,46,6.0750000000000002,0.3125,1,1.1114834373630911
5,46,6.0999999999999996,0.3125,1,1.1313652798716753
6,46,6.125,0.3125,1,1.1506808128054575
7,46,6.1500000000000004,0.3125,1,1.1692279663240144
8,46,6.1749999999999998,0.3125,1,1.1867785809906941
9,46,6.2000000000000002,0.3125,1,1.2030773785145881
10,46,6.2249999999999996,0.3125,1,1.2178435079784311
11,46,6.25,0.3125,1,1.2307794492023598
12,46,6.2750000000000004,0.3125,1,1.2415994432075468
13,46,6.2999999999999998,0.3125,1,1.2500964825485819
14,46,6.3250000000000002,0.3125,1,1.2562332878154043
15,46,6.3499999999999996,0.3125,1,1.260165910717816
16,46,6.375,0.3125,1,1.2621678973644064
17,46,6.4000000000000004,0.3125,1,1.262546917575774
18,46,6.4249999999999998,0.3125,1,1.2616023944801065
19,46,6.4500000000000002,0.3125,1,1.2596105922577583
20,46,6.4749999999999996,0.3125,1,1.2568208991626266
21,46,6.5,0.3125,1,1.2534560958262229
22,46,6.5250000000000004,0.3125,1,1.2497139785765339
23,46,6.5499999999999998,0.3125,1,1.2457693841149489
24,46,6.5750000000000002,0.3125,1,1.2417762557869274
25,46,6.5999999999999996,0.3125,1,1.2378696119644794
26,46,6.625,0.3125,1,1.2341673640437252
27,46,6.6500000000000004,0.3125,1,1.2307719679127405
28,46,6.6749999999999998,0.3125,1,1.2277719085348955
29,46,6.7000000000000002,0.3125,1,1.2252430241780172
30,46,6.7249999999999996,0.3125,1,1.2232496795873167
31,46,6.75,0.3125,1,1.2218457980941104
32,46,6.7750000000000004,0.3125,1,1.2210757621324237
33,46,6.7999999999999998,0.3125,1,1.2209751901866015
34,46,6.8250000000000002,0.3125,1,1.2215715957558726
35,46,6.8499999999999996,0.3125,1,1.2228849301531368
36,46,6.875,0.3125,1,1.224928005197806
37,46,6.9000000000000004,0.3125,1,1.2277067830689989
38,46,6.9249999999999998,0.3125,1,1.2312205072653883
39,46,6.9500000000000002,0.3125,1,1.2354616289977169
40,46,6.9749999999999996,0.3125,1,1.240415456237244
41,46,7,0.3125,1,1.246059420155057
42,46,7.0250000000000004,0.3125,1,1.2523618273936334
43,46,7.0499999999999998,0.3125,1,1.2592799776106181
44,46,7.0750000000000002,0.3125,1,1.2667576298205976
45,46,7.0999999999999996,0.3125,1,1.2747220498505563
46,46,7.125,0.3125,1,1.2830812173275745
47,46,7.1500000000000004,0.3125,1,1.2917219743524777
48,46,7.1749999999999998,0.3125,1,1.3005096611994031
49,46,7.2000000000000002,0.3125,1,1.3092891389953991
50,46,7.2249999999999996,0.3125,1,1.3178865101927042
51,46,7.25,0.3125,1,1.3261107162800583
52,46,7.2750000000000004,0.3125,1,1.3337544547355276
53,46,7.2999999999999998,0.3125,1,1.3405942000117124
54,46,7.3250000000000002,0.3125,1,1.346389336647615
55,46,7.3499999999999996,0.3125,1,1.3508804995990675
56,46,7.375,0.3125,1,1.3537872252241283
57,46,7.4000000000000004,0.3125,1,1.3548049971142466
58,46,7.4249999999999998,0.3125,1,1.3536017509625393
59,46,7.4500000000000002,0.3125,1,1.3498138946622094
60,46,7.4749999999999996,0.3125,1,1.3430419196778247
61,46,7.5,0.3125,1,1.3328457820946138
62,46,7.5250000000000004,0.3125,1,1.3187406589699417
63,46,7.5499999999999998,0.3125,1,1.3001957520058374
64,46,7.5750000000000002,0.3125,1,1.2766513520986007
65,46,7.5999999999999996,0.3125,1,1.2476414044352384
66,46,7.625,0.3125,1,1.2131647304942432
67,46,7.6500000000000004,0.3125,1,1.173797382227765
68,46,7.6749999999999998,0.3125,1,1.1303120074332735
69,46,7.7000000000000002,0.3125,1,1.0834778490382413
70,46,7.7249999999999996,0.3125,1,1.0340273909369881
71,46,7.75,0.3125,0.98265658709606218,0.98265658709606218
72,46,7.7750000000000004,0.3125,0.93003046517050225,0.93003046517050225
73,46,7.7999999999999998,0.3125,0.87678941244630859,0.87678941244630859
74,46,7.8250000000000002,0.3125,0.82355513661261925,0.82355513661261925
75,46,7.8499999999999996,0.3125,0.77093599415317848,0.77093599415317848
76,46,7.875,0.3125,0.71953153417519977,0.71953153417519977
77,46,7.9000000000000004,0.3125,0.66993613245990413,0.66993613245990413
78,46,7.9249999999999998,0.3125,0.62274157949203635,0.62274157949203635
79,46,7.9500000000000002,0.3125,0.57853846107935913,0.57853846107935913
80,46,7.9749999999999996,0.3125,0.53791613897598034,0.53791613897598034
81,46,8,0.3125,0.50146110595091609,0.50146110595091609
82,46,8.0250000000000004,0.3125,0.46975345904597732,0.46975345904597732
83,46,8.0500000000000007,0.3125,0.44336121161373332,0.44336121161373332
84,46,8.0749999999999993,0.3125,0.42283215641354516,0.42283215641354516
85,46,8.0999999999999996,0.3125,0.40868300837040034,0.40868300837040034
86,46,8.125,0.3125,0.40138560897702774,0.40138560897702774
87,46,8.1500000000000004,0.3125,0.4013500791891515,0.4013500791891515
88,46,8.1750000000000007,0.3125,0.40890497898577721,0.40890497898577721
89,46,8.1999999999999993,0.3125,0.42427478225837645,0.42427478225837645
90,46,8.2249999999999996,0.3125,0.44755531196890258,0.44755531196890258
91,46,8.25,0.3125,0.47868819887690039,0.47868819887690039
92,46,8.2750000000000004,0.3125,0.51743591061570027,0.51743591061570027
93,46,8.3000000000000007,0.3125,0.56335941649638976,0.56335941649638976
94,46,8.3249999999999993,0.3125,0.61580106839421478,0.61580106839421478
95,46,8.3499999999999996,0.3125,0.67387574721050469,0.67387574721050469
96,46,8.375,0.3125,0.73647369816549624,0.73647369816549624
97,46,8.4000000000000004,0.3125,0.80227866938756776,0.80227866938756776
98,46,8.4250000000000007,0.3125,0.86980477896699582,0.86980477896699582
99,46,8.4499999999999993,0.3125,0.93745455494949959,0.93745455494949959
100,46,8.4749999999999996,0.3125,1,1.0035981659322539
101,46,8.5,0.3125,1,1.0666693648708347
102,46,8.5250000000000004,0.3125,1,1.1252673434503122
103,46,8.5500000000000007,0.3125,1,1.1782477250056995
104,46,8.5749999999999993,0.3125,1,1.2247843767272992
105,46,8.5999999999999996,0.3125,1,1.2643898059539846
106,46,8.625,0.3125,1,1.2968941110565835
107,46,8.6500000000000004,0.3125,1,1.3223944497598179
108,46,8.6750000000000007,0.3125,1,1.3411928928819306
109,46,8.6999999999999993,0.3125,1,1.3537401134970031
110,46,8.7249999999999996,0.3125,1,1.3605999007196208
111,46,8.75,0.3125,1,1.362440876052313
112,46,8.7750000000000004,0.3125,1,1.360030958758693
113,46,8.8000000000000007,0.3125,1,1.3542071054278122
114,46,8.8249999999999993,0.3125,1,1.3458420073598167
115,46,8.8499999999999996,0.3125,1,1.3358235584245595
116,46,8.875,0.3125,1,1.3250354549049952
117,46,8.9000000000000004,0.3125,1,1.31432417969341
118,46,8.9250000000000007,0.3125,1,1.3044431652329735
119,46,8.9499999999999993,0.3125,1,1.2959773615238337
120,46,8.9749999999999996,0.3125,1,1.2892722272040544
121,46,9,0.3125,1,1.2844048469963918
122,46,9.0250000000000004,0.3125,1,1.2812181504329943
123,46,9.0500000000000007,0.3125,1,1.279400295022312
124,46,9.0749999999999993,0.3125,1,1.2785699624743079
125,46,9.0999999999999996,0.3125,1,1.2783397511637435
126,46,9.125,0.3125,1,1.2783519307328148
127,46,9.1500000000000004,0.3125,1,1.2782936166082295
128,46,9.1750000000000007,0.3125,1,1.2779004976605601
129,46,9.1999999999999993,0.3125,1,1.276955557228276
130,46,9.2249999999999996,0.3125,1,1.2752860672643618
131,46,9.25,0.3125,1,1.2727600226599947
132,46,9.2750000000000004,0.3125,1,1.2692821755139403
133,46,9.3000000000000007,0.3125,1,1.2647895488819583
134,46,9.3249999999999993,0.3125,1,1.2592463827344655
135,46,9.3499999999999996,0.3125,1,1.2526386432878174
136,46,9.375,0.3125,1,1.2449683812201267
137,46,9.4000000000000004,0.3125,1,1.2362483043555961
138,46,9.4250000000000007,0.3125,1,1.2264969300456248
139,46,9.4499999999999993,0.3125,1,1.2157346171764603
140,46,9.4749999999999996,0.3125,1,1.2039806715739885
141,46,9.5,0.3125,1,1.1912515960977714
142,46,9.5250000000000004,0.3125,1,1.177560438114656
143,46,9.5500000000000007,0.3125,1,1.1629170863372791
144,46,9.5749999999999993,0.3125,1,1.1473292945903779
145,46,9.5999999999999996,0.3125,1,1.1308041662374757
146,46,9.625,0.3125,1,1.1133498212818638
147,46,9.6500000000000004,0.3125,1,1.094976987571171
148,46,9.6750000000000007,0.3125,1,1.0757003041397284
149,46,9.6999999999999993,0.3125,1,1.0555391911568839
150,46,9.7249999999999996,0.3125,1,1.0345182168742633
151,46,9.75,0.3125,1,1.0126669657299077
152,46,9.7750000000000004,0.3125,0.99001947286882275,0.99001947286882275
153,46,9.8000000000000007,0.3125,0.96661333171349861,0.96661333171349861
154,46,9.8249999999999993,0.3125,0.94248860046855332,0.94248860046855332
155,46,9.8499999999999996,0.3125,0.9176866326114359,0.9176866326114359
156,46,9.875,0.3125,0.8922489406043046,0.8922489406043046
157,46,9.9000000000000004,0.3125,0.86621617756314095,0.86621617756314095
158,46,9.9250000000000007,0.3125,0.83962729432006589,0.83962729432006589
159,46,9.9499999999999993,0.3125,0.81251890366432034,0.81251890366432034
160,46,9.9749999999999996,0.3125,0.78492486223832514,0.78492486223832514
161,46,10,0.3125,0.75687606470574242,0.75687606470574242
162,46,10.025,0.3125,0.728400434347651,0.728400434347651
163,46,10.050000000000001,0.3125,0.69952308844772637,0.69952308844772637
164,46,10.074999999999999,0.3125,0.67026665466974344,0.67026665466974344
165,46,10.100000000000001,0.3125,0.64065171506273022,0.64065171506273022
166,46,10.125,0.3125,0.61069735642721323,0.61069735642721323
167,46,10.15,0.3125,0.58042180880592786,0.58042180880592786
168,46,10.175000000000001,0.3125,0.54984315728064725,0.54984315728064725
169,46,10.199999999999999,0.3125,0.51898011568582691,0.51898011568582691
170,46,10.225000000000001,0.3125,0.4878528540398589,0.4878528540398589
171,46,10.25,0.3125,0.45648387428642012,0.45648387428642012
172,46,10.275,0.3125,0.42489893122523414,0.42489893122523414
173,46,10.300000000000001,0.3125,0.39312799721426417,0.39312799721426417
174,46,10.324999999999999,0.3125,0.36120627026138519,0.36120627026138519
175,46,10.350000000000001,0.3125,0.32917522538643462,0.32917522538643462
176,46,10.375,0.3125,0.2970837084685089,0.2970837084685089
177,46,10.4,0.3125,0.26498906996078186,0.26498906996078186
178,46,10.425000000000001,0.3125,0.23295833250773396,0.23295833250773396
179,46,10.449999999999999,0.3125,0.20106938111922723,0.20106938111922723
180,46,10.475000000000001,0.3125,0.1694121564024248,0.1694121564024248
181,46,10.5,0.3125,0.13808981937753795,0.13808981937753795
182,46,10.525,0.3125,0.10721983916506483,0.10721983916506483
183,46,10.550000000000001,0.3125,0.076934930428629811,0.076934930428629811
184,46,10.574999999999999,0.3125,0.047383882105342778,0.047383882105342778
185,46,10.600000000000001,0.3125,0.018733281245208122,0.018733281245208122
186,46,10.625,0.3125,0,-0.0088368051557077276
187,46,10.65,0.3125,0,-0.035132649434091889
188,46,10.675000000000001,0.3125,0,-0.059948973772200875
189,46,10.699999999999999,0.3125,0,-0.083073726925944502
190,46,10.725000000000001,0.3125,0,-0.10429506997996874
191,46,10.75,0.3125,0,-0.1234108088057545
192,46,10.775,0.3125,0,-0.14024012404830988
193,46,10.800000000000001,0.3125,0,-0.15463678628639055
194,46,10.824999999999999,0.3125,0,-0.16650219800311228
195,46,10.850000000000001,0.3125,0,-0.17579590323402905
196,46,10.875,0.3125,0,-0.18254114330776616
197,46,10.9,0.3125,0,-0.18682393799166819
198,46,10.925000000000001,0.3125,0,-0.18878580595394601
199,46,10.949999999999999,0.3125,0,-0.18861184319062063
200,46,10.975000000000001,0.3125,0,-0.18651670135547804
201,46,11,0.3125,0,-0.18273085027911407
202,46,11.025,0.3125,0,-0.17748872825626083
203,46,11.050000000000001,0.3125,0,-0.17101949239152403
204,46,11.074999999999999,0.3125,0,-0.16354040809611869
205,46,11.100000000000001,0.3125,0,-0.15525254377825171
206,46,11.125,0.3125,0,-0.14633830162935024
207,46,11.15,0.3125,0,-0.13696032069027897
208,46,11.175000000000001,0.3125,0,-0.12726135635182356
209,46,11.199999999999999,0.3125,0,-0.11736482459650011
210,46,11.225000000000001,0.3125,0,-0.10737577738110993
211,46,11.25,0.3125,0,-0.097382139731807316
212,46,11.275,0.3125,0,-0.087456088561688294
213,46,11.300000000000001,0.3125,0,-0.077655489907545783
214,46,11.324999999999999,0.3125,0,-0.068025337891034154
215,46,11.350000000000001,0.3125,0,-0.058599157732485474
216,46,11.375,0.3125,0,-0.049400348613756973
217,46,11.4,0.3125,0,-0.04044345165012142
218,46,11.425000000000001,0.3125,0,-0.031735334834917861
219,46,11.449999999999999,0.3125,0,-0.023276291390326831
220,46,11.475000000000001,0.3125,0,-0.015061051085975441
221,46,11.5,0.3125,0,-0.0070797061940472972
222,46,11.525,0.3125,0.00068144486600063559,0.00068144486600063559
223,46,11.550000000000001,0.3125,0.0082391322669585487,0.0082391322669585487
224,46,11.574999999999999,0.3125,0.015612423461151326,0.015612423461151326
225,46,11.600000000000001,0.3125,0.022822101126096894,0.022822101126096894
226,46,11.625,0.3125,0.029890105610226314,0.029890105610226314
227,46,11.65,0.3125,0.036839037183377221,0.036839037183377221
228,46,11.675000000000001,0.3125,0.043691713555861156,0.043691713555861156
229,46,11.699999999999999,0.3125,0.050470778358148283,0.050470778358148283
230,46,11.725000000000001,0.3125,0.05719835655240435,0.05719835655240435
231,46,11.75,0.3125,0.063895753061509075,0.063895753061509075
232,46,11.775,0.3125,0.070583191239007026,0.070583191239007026
233,46,11.800000000000001,0.3125,0.077279588153255641,0.077279588153255641
234,46,11.824999999999999,0.3125,0.084002364010575536,0.084002364010575536
235,46,11.850000000000001,0.3125,0.09076728338518697,0.09076728338518697
236,46,11.875,0.3125,0.097588326247901425,0.097588326247901425
237,46,11.9,0.3125,0.10447758708145727,0.10447758708145727
238,46,11.925000000000001,0.3125,0.11144520062871166,0.11144520062871166
239,46,11.949999999999999,0.3125,0.11849929303304474,0.11849929303304474
240,46,11.975000000000001,0.3125,0.1256459572911453,0.1256459572911453
241,46,12,0.3125,0.13288925204368612,0.13288925204368612
1,47,6,0.31500000000000006,1,1.0502687147540195
2,47,6.0250000000000004,0.31500000000000006,1,1.0710147599463489
3,47,6.0499999999999998,0.31500000000000006,1,1.0916833703152915
4,47,6.0750000000000002,0.31500000000000006,1,1.1121401685064864
5,47,6.0999999999999996,0.31500000000000006,1,1.1322305990040065
6,47,6.125,0.31500000000000006,1,1.1517776320296551
7,47,6.1500000000000004,0.31500000000000006,1,1.1705792672911386
8,47,6.1749999999999998,0.31500000000000006,1,1.1884058755072449
9,47,6.2000000000000002,0.31500000000000006,1,1.2049975288335402
10,47,6.2249999999999996,0.31500000000000006,1,1.2200618773619083
11,47,6.25,0.31500000000000006,1,1.2332748459677667
12,47,6.2750000000000004,0.31500000000000006,1,1.2442947765503263
13,47,6.2999999999999998,0.31500000000000006,1,1.2528339142702172
14,47,6.3250000000000002,0.31500000000000006,1,1.2588327838090529
15,47,6.3499999999999996,0.31500000000000006,1,1.2625189629906395
16,47,6.375,0.31500000000000006,1,1.2642376722765378
17,47,6.4000000000000004,0.31500000000000006,1,1.2643347629363304
18,47,6.4249999999999998,0.31500000000000006,1,1.2631272983877424
19,47,6.4500000000000002,0.31500000000000006,1,1.2608996142664024
20,47,6.4749999999999996,0.31500000000000006,1,1.2579047451707686
21,47,6.5,0.31500000000000006,1,1.2543669588738167
22,47,6.5250000000000004,0.31500000000000006,1,1.2504844153407193
23,47,6.5499999999999998,0.31500000000000006,1,1.2464316909269548
24,47,6.5750000000000002,0.31500000000000006,1,1.2423620971647866
25,47,6.5999999999999996,0.31500000000000006,1,1.2384097807114332
26,47,6.625,0.31500000000000006,1,1.2346916100470784
27,47,6.6500000000000004,0.31500000000000006,1,1.2313088609542695
28,47,6.6749999999999998,0.31500000000000006,1,1.2283487146494187
29,47,6.7000000000000002,0.31500000000000006,1,1.2258855824202486
30,47,6.7249999999999996,0.31500000000000006,1,1.2239822697559886
31,47,6.75,0.31500000000000006,1,1.2226909915907158
32,47,6.7750000000000004,0.31500000000000006,1,1.2220542484760921
33,47,6.7999999999999998,0.31500000000000006,1,1.2221055711530096
34,47,6.8250000000000002,0.31500000000000006,1,1.2228701378601063
35,47,6.8499999999999996,0.31500000000000006,1,1.224365264413164
36,47,6.875,0.31500000000000006,1,1.2266007610628771
37,47,6.9000000000000004,0.31500000000000006,1,1.2295791416940207
38,47,6.9249999999999998,0.31500000000000006,1,1.23329565936529
39,47,6.9500000000000002,0.31500000000000006,1,1.2377381272494044
40,47,6.9749999999999996,0.31500000000000006,1,1.2428864670091035
41,47,7,0.31500000000000006,1,1.2487119125635027
42,47,7.0250000000000004,0.31500000000000006,1,1.2551757980719387
43,47,7.0499999999999998,0.31500000000000006,1,1.2622278959333357
44,47,7.0750000000000002,0.31500000000000006,1,1.2698043681037894
45,47,7.0999999999999996,0.31500000000000006,1,1.2778255557462672
46,47,7.125,0.31500000000000006,1,1.2861940022182783
47,47,7.1500000000000004,0.31500000000000006,1,1.2947931586616281
48,47,7.1749999999999998,0.31500000000000006,1,1.3034870524142235
49,47,7.2000000000000002,0.31500000000000006,1,1.3121208502850636
50,47,7.2249999999999996,0.31500000000000006,1,1.3205219243034423
51,47,7.25,0.31500000000000006,1,1.3285009078251495
52,47,7.2750000000000004,0.31500000000000006,1,1.3358523210136792
53,47,7.2999999999999998,0.31500000000000006,1,1.342354525039525
54,47,7.3250000000000002,0.31500000000000006,1,1.3477689210542121
55,47,7.3499999999999996,0.31500000000000006,1,1.3518384021675571
56,47,7.375,0.31500000000000006,1,1.3542851045171052
57,47,7.4000000000000004,0.31500000000000006,1,1.3548075107038897
58,47,7.4249999999999998,0.31500000000000006,1,1.3530769530158979
59,47,7.4500000000000002,0.31500000000000006,1,1.3487335536787959
60,47,7.4749999999999996,0.31500000000000006,1,1.3413816278554531
61,47,7.5,0.31500000000000006,1,1.330584563174084
62,47,7.5250000000000004,0.31500000000000006,1,1.3158591797629819
63,47,7.5499999999999998,0.31500000000000006,1,1.2966695872209146
64,47,7.5750000000000002,0.31500000000000006,1,1.2724208976567029
65,47,7.5999999999999996,0.31500000000000006,1,1.2424836462560618
66,47,7.625,0.31500000000000006,1,1.2067882594069432
67,47,7.6500000000000004,0.31500000000000006,1,1.1661219954835427
68,47,7.6749999999999998,0.31500000000000006,1,1.1213292675748761
69,47,7.7000000000000002,0.31500000000000006,1,1.0731993728252467
70,47,7.7249999999999996,0.31500000000000006,1,1.0224741835099458
71,47,7.75,0.31500000000000006,0.96985650595735273,0.96985650595735273
