case_id,stress_component,normalized_semispan,trim_stress_MPa
4,shell_von_mises,0.603571423161329,12.0434182212677
4,shell_von_mises,0.610714305861586,10.1966641498861
4,shell_von_mises,0.617857188561842,9.71931680034057
4,shell_von_mises,0.625000071262099,10.1560827828574
4,shell_von_mises,0.632142953962356,9.76946337700241
4,shell_von_mises,0.639285836662613,8.92057297464211
4,shell_von_mises,0.64642871936287,11.1024534747595
4,shell_von_mises,0.653571602063127,8.38550694192005
4,shell_von_mises,0.660714484763383,8.41588909355078
4,shell_von_mises,0.66785736746364,9.46899262880825
4,shell_von_mises,0.675000250163897,9.108036034611
4,shell_von_mises,0.682143132864154,7.24849007928174
4,shell_von_mises,0.689286015564411,7.64522878403776
4,shell_von_mises,0.696428898264668,8.47629583956757
4,shell_von_mises,0.703571780964924,6.53510005645422
4,shell_von_mises,0.710714663665181,6.02099061692241
4,shell_von_mises,0.717857546365438,6.79107328521029
4,shell_von_mises,0.725000429065695,6.35043495834967
4,shell_von_mises,0.732143311765952,6.51594781477927
4,shell_von_mises,0.739286194466209,6.58637332412463
4,shell_von_mises,0.746429077166466,6.40775028673283
4,shell_von_mises,0.753571959866722,5.21281659967891
4,shell_von_mises,0.760714842566979,4.83715307029873
4,shell_von_mises,0.767857725267236,4.85016921039753
4,shell_von_mises,0.775000607967493,4.91437422864902
4,shell_von_mises,0.78214349066775,4.99975765607878
4,shell_von_mises,0.789286373368007,4.29677937760758
4,shell_von_mises,0.796429256068263,4.42024946605159
4,shell_von_mises,0.80357213876852,4.8367691106777
4,shell_von_mises,0.810715021468777,4.20456204274121
4,shell_von_mises,0.817857904169034,3.18084284168726
4,shell_von_mises,0.825000786869291,4.20780211077377
4,shell_von_mises,0.832143669569548,3.89855210560688
4,shell_von_mises,0.839286552269804,2.98513406385231
4,shell_von_mises,0.846429434970061,3.4640684265728
4,shell_von_mises,0.853572317670318,3.86418423219927
4,shell_von_mises,0.860715200370575,3.52895590207797
4,shell_von_mises,0.867858083070832,2.29562535607997
4,shell_von_mises,0.875000965771089,2.40539395499216
4,shell_von_mises,0.882143848471345,2.54049963989179
4,shell_von_mises,0.889286731171602,2.55508752352538
4,shell_von_mises,0.896429613871859,1.81614970437039
4,shell_von_mises,0.903572496572116,2.23574694194806
4,shell_von_mises,0.910715379272373,2.13735607270503
4,shell_von_mises,0.91785826197263,1.61995298061668
4,shell_von_mises,0.925001144672886,1.49441827844008
4,shell_von_mises,0.932144027373143,1.47516997464098
4,shell_von_mises,0.9392869100734,1.39590841154347
4,shell_von_mises,0.946429792773657,1.11148072920016
4,shell_von_mises,0.953572675473914,1.26942429517404
4,shell_von_mises,0.960715558174171,0.753904670567377
4,shell_von_mises,0.967858440874427,0.820563255156808
4,shell_von_mises,0.975001323574684,0.748215743073011
4,shell_von_mises,0.982144206274941,0.764390057966559
4,shell_von_mises,0.989287088975198,0.368968623370341
4,shell_von_mises,0.996429971675455,0.664139677081894
4,cbeam_maxabs_normal,0.0035696403437863,11.9668782666596
4,cbeam_maxabs_normal,0.0107012933701939,9.27850678123508
4,cbeam_maxabs_normal,0.0178329463966014,9.94410496016723
4,cbeam_maxabs_normal,0.024964599423009,9.50137471333576
4,cbeam_maxabs_normal,0.0320962524494166,10.0190451839395
4,cbeam_maxabs_normal,0.0392279054758241,9.59459974205426
4,cbeam_maxabs_normal,0.0463595585022317,8.87119168110615
4,cbeam_maxabs_normal,0.0534912115286393,9.47433767216304
4,cbeam_maxabs_normal,0.0606228645550468,8.94799057228787
4,cbeam_maxabs_normal,0.0677545175814544,9.05468748473034
4,cbeam_maxabs_normal,0.074886170607862,8.78311639713331
4,cbeam_maxabs_normal,0.0820178236342695,8.82690530506706
4,cbeam_maxabs_normal,0.0891494766606771,8.90419333070331
4,cbeam_maxabs_normal,0.0962811296870846,8.8648329502539
4,cbeam_maxabs_normal,0.103412782713492,9.15021051177096
4,cbeam_maxabs_normal,0.1105444357399,8.69741191734539
4,cbeam_maxabs_normal,0.117676088766307,9.78590812236573
4,cbeam_maxabs_normal,0.124807741792715,9.26897764282688
4,cbeam_maxabs_normal,0.131939394819122,8.85477182347839
4,cbeam_maxabs_normal,0.13907104784553,9.75086718245045
4,cbeam_maxabs_normal,0.146202700871938,9.08738564471098
4,cbeam_maxabs_normal,0.153334353898345,9.40937547414751
4,cbeam_maxabs_normal,0.160466006924753,9.0900523716524
4,cbeam_maxabs_normal,0.16759765995116,10.2160021225211
4,cbeam_maxabs_normal,0.174729312977568,10.1242022098098
4,cbeam_maxabs_normal,0.181860966003975,10.2178941871898
4,cbeam_maxabs_normal,0.188992619030383,9.43129733988412
4,cbeam_maxabs_normal,0.196124272056791,11.1539677805123
4,cbeam_maxabs_normal,0.203255925083198,9.21552381718534
4,cbeam_maxabs_normal,0.210387578109606,10.5417985696994
4,cbeam_maxabs_normal,0.217519231136013,9.52336878870788
4,cbeam_maxabs_normal,0.224650884162421,10.7073797676142
4,cbeam_maxabs_normal,0.231782537188828,11.2845630646358
4,cbeam_maxabs_normal,0.238914190215236,10.8575801433567
4,cbeam_maxabs_normal,0.246045843241644,12.0705279423483
4,cbeam_maxabs_normal,0.253177496268051,12.6473565082211
4,cbeam_maxabs_normal,0.260309149294459,9.03281210634817
4,cbeam_maxabs_normal,0.267440802320866,12.3796662121311
4,cbeam_maxabs_normal,0.274572455347274,13.0416360858447
